lag_0,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,lag_365,lag_366,rolling_7,rolling_30,hdd_fc,cdd_fc,dew_point_fc,solar_rad_fc
139405,140428.0,134290.0,127685.0,120480.0,137443.0,120443.0,105665.0,152143.0,156815.0,125458.42857142857,122913.06666666668,0.0,14.0,67.5,25.21
143250,139405.0,140428.0,134290.0,109258.0,117827.0,105733.0,98759.0,132495.0,152143.0,128162.0,124068.1,0.0,16.0,68.6,25.81
169030,143250.0,139405.0,140428.0,121816.0,126037.0,108395.0,102478.0,137106.0,132495.0,133018.0,125207.23333333334,0.0,15.5,68.2,24.31
171255,169030.0,143250.0,139405.0,124252.0,141241.0,111306.0,111744.0,166482.0,137106.0,139762.85714285713,127319.4,0.0,15.0,62.0,25.84
167586,171255.0,169030.0,143250.0,127685.0,151018.0,124072.0,114887.0,178863.0,166482.0,146477.57142857142,129735.93333333332,0.0,14.5,57.0,22.7
157504,167586.0,171255.0,169030.0,134290.0,149906.0,135911.0,119979.0,184472.0,178863.0,152177.7142857143,131906.2,0.0,13.0,56.4,24.91
157836,157504.0,167586.0,171255.0,140428.0,146423.0,138728.0,127358.0,190510.0,184472.0,155494.0,133431.53333333333,0.0,11.0,64.9,11.43
147406,157836.0,157504.0,167586.0,139405.0,120480.0,137443.0,120443.0,190202.0,190510.0,157980.85714285713,134863.16666666666,0.0,15.0,69.3,22.12
156108,147406.0,157836.0,157504.0,143250.0,109258.0,117827.0,105733.0,179742.0,190202.0,159123.85714285713,135777.4,0.0,11.0,65.4,23.56
166276,156108.0,147406.0,157836.0,169030.0,121816.0,126037.0,108395.0,161779.0,179742.0,160960.7142857143,136735.73333333334,0.0,8.5,63.9,19.09
154125,166276.0,156108.0,147406.0,171255.0,124252.0,141241.0,111306.0,172828.0,161779.0,160567.2857142857,138263.5,0.0,8.5,66.2,23.08
152004,154125.0,166276.0,156108.0,167586.0,127685.0,151018.0,124072.0,184540.0,172828.0,158120.14285714287,139876.56666666668,0.0,15.0,66.0,24.25
163768,152004.0,154125.0,166276.0,157504.0,134290.0,149906.0,135911.0,191174.0,184540.0,155894.14285714287,141330.2,0.0,15.5,67.9,21.11
166411,163768.0,152004.0,154125.0,157836.0,140428.0,146423.0,138728.0,173293.0,191174.0,156789.0,143078.93333333332,0.0,12.5,67.1,22.99
145710,166411.0,163768.0,152004.0,147406.0,139405.0,120480.0,137443.0,184981.0,173293.0,158014.0,144490.23333333334,0.0,17.0,67.0,27.48
155847,145710.0,166411.0,163768.0,156108.0,143250.0,109258.0,117827.0,181680.0,184981.0,157771.7142857143,144816.86666666667,0.0,18.0,65.4,25.84
176113,155847.0,145710.0,166411.0,166276.0,169030.0,121816.0,126037.0,169715.0,181680.0,157734.42857142858,145387.5,0.0,12.0,69.5,17.58
167938,176113.0,155847.0,145710.0,154125.0,171255.0,124252.0,141241.0,172271.0,169715.0,159139.7142857143,146676.5,0.0,14.0,72.9,13.99
175949,167938.0,176113.0,155847.0,152004.0,167586.0,127685.0,151018.0,182587.0,172271.0,161113.0,148346.86666666667,0.0,17.0,71.5,26.14
180313,175949.0,167938.0,176113.0,163768.0,157504.0,134290.0,149906.0,195836.0,182587.0,164533.7142857143,150010.6,0.0,10.0,72.4,4.99
168873,180313.0,175949.0,167938.0,166411.0,157836.0,140428.0,146423.0,192374.0,195836.0,166897.2857142857,151313.0,0.0,12.5,72.5,14.58
161294,168873.0,180313.0,175949.0,145710.0,147406.0,139405.0,120480.0,189586.0,192374.0,167249.0,151908.16666666666,0.0,14.0,64.2,25.68
157805,161294.0,168873.0,180313.0,155847.0,156108.0,143250.0,109258.0,168975.0,189586.0,169475.2857142857,152287.76666666666,0.0,13.0,64.4,25.17
176295,157805.0,161294.0,168873.0,176113.0,166276.0,169030.0,121816.0,177278.0,168975.0,169755.0,152667.16666666666,0.0,12.5,62.5,24.25
170243,176295.0,157805.0,161294.0,167938.0,154125.0,171255.0,124252.0,189142.0,177278.0,169781.0,154527.66666666666,0.0,11.0,66.2,21.0
164706,170243.0,176295.0,157805.0,175949.0,152004.0,167586.0,127685.0,200849.0,189142.0,170110.2857142857,156560.5,0.0,8.5,62.4,21.58
153193,164706.0,170243.0,176295.0,180313.0,163768.0,157504.0,134290.0,219115.0,200849.0,168504.14285714287,157990.16666666666,0.0,11.5,68.3,14.88
159279,153193.0,164706.0,170243.0,168873.0,166411.0,157836.0,140428.0,198383.0,219115.0,164629.85714285713,158954.86666666667,0.0,16.5,66.6,28.1
164104,159279.0,153193.0,164706.0,161294.0,145710.0,147406.0,139405.0,201920.0,198383.0,163259.2857142857,160008.0,0.0,20.5,70.0,25.38
177705,164104.0,159279.0,153193.0,157805.0,155847.0,156108.0,143250.0,214771.0,201920.0,163660.7142857143,161001.8,0.0,22.0,69.8,23.11
206726,177705.0,164104.0,159279.0,176295.0,176113.0,166276.0,169030.0,220298.0,214771.0,166503.57142857142,162244.36666666667,0.0,19.0,66.4,26.33
197281,206726.0,177705.0,164104.0,170243.0,167938.0,154125.0,171255.0,218830.0,220298.0,170850.85714285713,164488.4,0.0,17.0,72.7,22.18
199626,197281.0,206726.0,177705.0,164706.0,175949.0,152004.0,167586.0,178801.0,218830.0,174713.42857142858,166289.43333333332,0.0,14.5,73.3,17.34
189744,199626.0,197281.0,206726.0,153193.0,180313.0,163768.0,157504.0,174985.0,178801.0,179702.0,167309.3,0.0,11.0,71.4,10.08
174543,189744.0,199626.0,197281.0,159279.0,168873.0,166411.0,157836.0,177454.0,174985.0,184923.57142857145,167925.6,0.0,15.0,70.6,22.47
168864,174543.0,189744.0,199626.0,164104.0,161294.0,145710.0,147406.0,180046.0,177454.0,187104.14285714287,168157.5,0.0,19.5,66.1,25.28
178655,168864.0,174543.0,189744.0,177705.0,157805.0,155847.0,156108.0,169518.0,180046.0,187784.14285714287,168536.16666666666,0.0,19.5,63.5,27.14
201034,178655.0,168864.0,174543.0,206726.0,176295.0,176113.0,166276.0,177709.0,169518.0,187919.85714285716,169230.13333333333,0.0,21.5,70.0,21.39
208612,201034.0,178655.0,168864.0,197281.0,170243.0,167938.0,154125.0,208617.0,177709.0,187106.7142857143,171017.73333333334,0.0,18.5,68.9,24.78
200098,208612.0,201034.0,178655.0,199626.0,164706.0,175949.0,152004.0,217177.0,208617.0,188725.42857142855,172767.86666666667,0.0,18.0,66.6,18.57
196658,200098.0,208612.0,201034.0,189744.0,153193.0,180313.0,163768.0,200904.0,217177.0,188792.85714285716,173895.26666666666,0.0,11.0,68.9,11.48
174916,196658.0,200098.0,208612.0,174543.0,159279.0,168873.0,166411.0,189107.0,200904.0,189780.57142857145,175313.03333333333,0.0,14.5,66.4,23.07
166262,174916.0,196658.0,200098.0,168864.0,164104.0,161294.0,145710.0,185439.0,189107.0,189833.85714285716,176076.76666666666,0.0,18.0,74.0,12.51
178006,166262.0,174916.0,196658.0,178655.0,177705.0,157805.0,155847.0,175506.0,185439.0,189462.14285714287,176159.9,0.0,14.0,68.1,24.62
192243,178006.0,166262.0,174916.0,201034.0,206726.0,176295.0,176113.0,171092.0,175506.0,189369.42857142855,176546.4,0.0,9.5,70.9,8.83
173030,192243.0,178006.0,166262.0,208612.0,197281.0,170243.0,167938.0,180987.0,171092.0,188113.57142857145,178097.5,0.0,14.5,65.5,25.19
175850,173030.0,192243.0,178006.0,200098.0,199626.0,164706.0,175949.0,183041.0,180987.0,183030.42857142855,178670.26666666666,0.0,11.5,64.4,16.02
165168,175850.0,173030.0,192243.0,196658.0,189744.0,153193.0,180313.0,184904.0,183041.0,179566.42857142858,178661.5,0.0,8.5,67.1,17.33
156931,165168.0,175850.0,173030.0,174916.0,174543.0,159279.0,168873.0,180273.0,184904.0,175067.85714285713,178569.16666666666,0.0,10.5,69.5,17.94
149407,156931.0,165168.0,175850.0,166262.0,168864.0,164104.0,161294.0,173232.0,180273.0,172498.57142857142,177935.23333333334,0.0,14.5,70.9,21.8
158993,149407.0,156931.0,165168.0,178006.0,178655.0,177705.0,157805.0,150390.0,173232.0,170090.7142857143,176905.03333333333,0.0,19.0,72.3,23.14
192624,158993.0,149407.0,156931.0,192243.0,201034.0,206726.0,176295.0,143910.0,150390.0,167374.57142857142,176575.7,0.0,18.0,73.7,21.26
196654,192624.0,158993.0,149407.0,173030.0,208612.0,197281.0,170243.0,173637.0,143910.0,167429.0,177620.03333333333,0.0,16.0,74.5,19.53
194976,196654.0,192624.0,158993.0,175850.0,200098.0,199626.0,164706.0,180280.0,173637.0,170803.85714285713,178915.0,0.0,10.5,70.5,9.39
176561,194976.0,196654.0,192624.0,165168.0,196658.0,189744.0,153193.0,180655.0,180280.0,173536.14285714287,179537.7,0.0,14.5,66.9,22.07
173737,176561.0,194976.0,196654.0,156931.0,174916.0,174543.0,159279.0,176305.0,180655.0,175163.7142857143,179748.3,0.0,12.5,63.3,17.22
149644,173737.0,176561.0,194976.0,149407.0,166262.0,168864.0,164104.0,171237.0,176305.0,177564.57142857142,180049.33333333334,0.0,4.5,64.0,7.11
132458,149644.0,173737.0,176561.0,158993.0,178006.0,178655.0,177705.0,170360.0,171237.0,177598.42857142858,179931.03333333333,0.0,7.5,63.6,21.61
146349,132458.0,149644.0,173737.0,192624.0,192243.0,201034.0,206726.0,179439.0,170360.0,173807.7142857143,179037.0,0.0,7.5,62.7,22.49
151335,146349.0,132458.0,149644.0,196654.0,173030.0,208612.0,197281.0,198538.0,179439.0,167197.0,178445.16666666666,0.0,5.5,64.4,12.61
148208,151335.0,146349.0,132458.0,194976.0,175850.0,200098.0,199626.0,195864.0,198538.0,160722.85714285713,177566.16666666666,0.0,6.0,58.6,25.29
143655,148208.0,151335.0,146349.0,176561.0,165168.0,196658.0,189744.0,202881.0,195864.0,154041.7142857143,175615.56666666668,0.0,10.5,63.8,21.76
155925,143655.0,148208.0,151335.0,173737.0,156931.0,174916.0,174543.0,201112.0,202881.0,149340.85714285713,173828.03333333333,0.0,15.5,69.0,19.93
159428,155925.0,143655.0,148208.0,149644.0,149407.0,166262.0,168864.0,166673.0,201112.0,146796.2857142857,172371.33333333334,0.0,15.0,70.3,19.68
161737,159428.0,155925.0,143655.0,132458.0,158993.0,178006.0,178655.0,137008.0,166673.0,148194.0,171360.8,0.0,17.5,71.3,20.39
187477,161737.0,159428.0,155925.0,146349.0,192624.0,192243.0,201034.0,131680.0,137008.0,152376.7142857143,170933.93333333332,0.0,15.0,67.7,21.29
186000,187477.0,161737.0,159428.0,151335.0,196654.0,173030.0,208612.0,142416.0,131680.0,158252.14285714287,171554.36666666667,0.0,7.0,52.6,23.69
152877,186000.0,187477.0,161737.0,148208.0,194976.0,175850.0,200098.0,144355.0,142416.0,163204.2857142857,171799.2,0.0,13.0,64.6,20.75
169235,152877.0,186000.0,187477.0,143655.0,176561.0,165168.0,196658.0,154019.0,144355.0,163871.2857142857,170193.96666666667,0.0,13.0,67.3,19.95
169728,169235.0,152877.0,186000.0,155925.0,173737.0,156931.0,174916.0,155919.0,154019.0,167525.57142857142,168881.4,0.0,11.5,72.0,7.77
157366,169728.0,169235.0,152877.0,159428.0,149644.0,149407.0,166262.0,162992.0,155919.0,169497.42857142858,167869.06666666668,0.0,8.0,56.0,20.53
136586,157366.0,169728.0,169235.0,161737.0,132458.0,158993.0,178006.0,147902.0,162992.0,169202.85714285713,166559.33333333334,0.0,5.0,57.0,14.59
142345,136586.0,157366.0,169728.0,187477.0,146349.0,192624.0,192243.0,135953.0,147902.0,165609.85714285713,165281.66666666666,0.0,6.5,64.4,14.34
148628,142345.0,136586.0,157366.0,186000.0,151335.0,196654.0,173030.0,145653.0,135953.0,159162.42857142858,164484.43333333332,0.0,9.0,70.0,7.09
159644,148628.0,142345.0,136586.0,152877.0,148208.0,194976.0,175850.0,165032.0,145653.0,153823.57142857142,163505.16666666666,0.0,12.5,68.7,19.11
165090,159644.0,148628.0,142345.0,169235.0,143655.0,176561.0,165168.0,178071.0,165032.0,154790.2857142857,162418.53333333333,0.0,12.0,64.7,21.54
164625,165090.0,159644.0,148628.0,169728.0,155925.0,173737.0,156931.0,156467.0,178071.0,154198.14285714287,162153.86666666667,0.0,7.5,55.0,21.94
135671,164625.0,165090.0,159644.0,157366.0,159428.0,149644.0,149407.0,141617.0,156467.0,153469.14285714287,161779.7,0.0,9.0,58.3,19.39
134051,135671.0,164625.0,165090.0,136586.0,161737.0,132458.0,158993.0,123258.0,141617.0,150369.85714285713,160796.46666666667,0.0,7.5,62.8,21.09
139862,134051.0,135671.0,164625.0,142345.0,187477.0,146349.0,192624.0,128175.0,123258.0,150007.7142857143,160033.8,0.0,11.0,65.6,20.67
160943,139862.0,134051.0,135671.0,148628.0,186000.0,151335.0,196654.0,150285.0,128175.0,149653.0,159715.63333333333,0.0,10.0,68.5,11.45
163131,160943.0,139862.0,134051.0,159644.0,152877.0,148208.0,194976.0,156309.0,150285.0,151412.2857142857,159780.63333333333,0.0,12.5,72.7,8.58
173525,163131.0,160943.0,139862.0,165090.0,169235.0,143655.0,176561.0,175087.0,156309.0,151910.42857142858,158797.53333333333,0.0,5.0,62.4,16.04
156396,173525.0,163131.0,160943.0,164625.0,169728.0,155925.0,173737.0,175320.0,175087.0,153115.42857142858,158026.56666666668,0.0,2.5,55.1,15.07
123692,156396.0,173525.0,163131.0,135671.0,157366.0,159428.0,149644.0,140284.0,175320.0,151939.85714285713,156740.56666666668,0.0,2.5,61.9,10.61
125168,123692.0,156396.0,173525.0,134051.0,136586.0,161737.0,132458.0,131628.0,140284.0,150228.57142857142,154978.26666666666,0.0,2.0,55.6,20.33
140333,125168.0,123692.0,156396.0,139862.0,142345.0,187477.0,146349.0,142795.0,131628.0,148959.57142857142,153359.3,0.0,0.0,46.1,21.6
120318,140333.0,125168.0,123692.0,160943.0,148628.0,186000.0,151335.0,158631.0,142795.0,149026.85714285713,153048.93333333332,0.0,0.0,53.9,20.4
122745,120318.0,140333.0,125168.0,163131.0,159644.0,152877.0,148208.0,146321.0,158631.0,143223.2857142857,152644.26666666666,0.0,4.5,61.1,10.36
132433,122745.0,120318.0,140333.0,173525.0,165090.0,169235.0,143655.0,137217.0,146321.0,137453.85714285713,151857.46666666667,0.0,0.0,51.2,13.77
126466,132433.0,122745.0,120318.0,156396.0,164625.0,169728.0,155925.0,129578.0,137217.0,131583.57142857142,151227.4,0.0,0.0,35.0,21.33
104631,126466.0,132433.0,122745.0,123692.0,135671.0,157366.0,159428.0,134240.0,129578.0,127307.85714285714,150502.66666666666,0.0,0.0,36.8,19.59
102087,104631.0,126466.0,132433.0,125168.0,134051.0,136586.0,161737.0,132112.0,134240.0,124584.85714285714,149201.86666666667,0.0,0.0,40.6,20.76
113299,102087.0,104631.0,126466.0,140333.0,139862.0,142345.0,187477.0,144358.0,132112.0,121287.57142857143,147407.26666666666,0.0,0.0,41.0,20.57
115339,113299.0,102087.0,104631.0,120318.0,160943.0,148628.0,186000.0,177502.0,144358.0,117425.57142857143,145869.63333333333,0.0,3.0,49.1,19.62
122567,115339.0,113299.0,102087.0,122745.0,163131.0,159644.0,152877.0,158095.0,177502.0,116714.28571428572,144323.03333333333,0.0,3.5,55.4,12.5
126418,122567.0,115339.0,113299.0,132433.0,173525.0,165090.0,169235.0,147724.0,158095.0,116688.85714285714,142159.36666666667,0.0,4.5,59.0,16.78
130336,126418.0,122567.0,115339.0,126466.0,156396.0,164625.0,169728.0,152827.0,147724.0,115829.57142857143,140173.3,0.0,4.5,62.0,11.29
121738,130336.0,126418.0,122567.0,104631.0,123692.0,135671.0,157366.0,142426.0,152827.0,116382.42857142857,139421.93333333332,0.0,8.0,66.0,12.23
128592,121738.0,130336.0,126418.0,102087.0,125168.0,134051.0,136586.0,140615.0,142426.0,118826.28571428572,137838.7,0.0,8.0,66.8,11.7
143996,128592.0,121738.0,130336.0,113299.0,140333.0,139862.0,142345.0,141173.0,140615.0,122612.71428571428,136467.5,0.0,5.5,66.9,7.07
144392,143996.0,128592.0,121738.0,115339.0,120318.0,160943.0,148628.0,138386.0,141173.0,126998.0,136021.83333333334,0.0,0.5,56.3,15.72
130746,144392.0,143996.0,128592.0,122567.0,122745.0,163131.0,159644.0,149338.0,138386.0,131148.42857142858,136282.03333333333,0.0,1.0,50.4,15.3
124448,130746.0,144392.0,143996.0,126418.0,132433.0,173525.0,165090.0,175819.0,149338.0,132316.85714285713,135895.4,0.0,0.0,50.1,9.12
119364,124448.0,130746.0,144392.0,130336.0,126466.0,156396.0,164625.0,136374.0,175819.0,132035.42857142858,135089.4,0.0,0.0,44.4,17.84
106734,119364.0,124448.0,130746.0,121738.0,104631.0,123692.0,135671.0,127648.0,136374.0,130468.0,133746.73333333334,0.0,0.0,48.2,14.04
105318,106734.0,119364.0,124448.0,128592.0,102087.0,125168.0,134051.0,111215.0,127648.0,128324.57142857143,131801.53333333333,0.0,0.0,51.4,14.91
117408,105318.0,106734.0,119364.0,143996.0,113299.0,140333.0,139862.0,115438.0,111215.0,124999.71428571428,129824.63333333332,0.0,0.0,51.5,17.02
118881,117408.0,105318.0,106734.0,144392.0,115339.0,120318.0,160943.0,140154.0,115438.0,121201.42857142857,129215.86666666668,0.0,2.0,50.8,14.7
121276,118881.0,117408.0,105318.0,130746.0,122567.0,122745.0,163131.0,128499.0,140154.0,117557.0,128710.2,0.0,0.0,40.8,17.08
115797,121276.0,118881.0,117408.0,124448.0,126418.0,132433.0,173525.0,124031.0,128499.0,116204.14285714286,128090.66666666669,0.0,0.0,44.9,15.33
115621,115797.0,121276.0,118881.0,119364.0,130336.0,126466.0,156396.0,124796.0,124031.0,114968.28571428572,126585.8,0.0,0.0,54.5,15.15
109591,115621.0,115797.0,121276.0,106734.0,121738.0,104631.0,123692.0,123347.0,124796.0,114433.57142857143,125002.13333333332,0.0,0.0,54.1,7.51
109203,109591.0,115621.0,115797.0,105318.0,128592.0,102087.0,125168.0,112699.0,123347.0,114841.71428571428,122871.0,0.0,0.0,51.6,2.74
115034,109203.0,109591.0,115621.0,117408.0,143996.0,113299.0,140333.0,111027.0,112699.0,115396.71428571428,121297.9,0.0,0.0,54.2,2.79
117329,115034.0,109203.0,109591.0,118881.0,144392.0,115339.0,120318.0,124046.0,111027.0,115057.57142857143,121009.3,0.0,0.0,46.7,16.04
116042,117329.0,115034.0,109203.0,121276.0,130746.0,122567.0,122745.0,124453.0,124046.0,114835.85714285714,120748.0,0.0,0.0,54.2,15.42
118942,116042.0,117329.0,115034.0,115797.0,124448.0,126418.0,132433.0,127824.0,124453.0,114088.14285714286,119938.3,0.0,0.0,53.8,1.73
119472,118942.0,116042.0,117329.0,115621.0,119364.0,130336.0,126466.0,124308.0,127824.0,114537.42857142857,119892.43333333332,0.0,0.0,40.1,15.95
106085,119472.0,118942.0,116042.0,109591.0,106734.0,121738.0,104631.0,123510.0,124308.0,115087.57142857143,119783.33333333331,0.0,0.0,44.8,12.69
104650,106085.0,119472.0,118942.0,109203.0,105318.0,128592.0,102087.0,112395.0,123510.0,114586.71428571428,118905.06666666668,0.0,0.0,51.9,9.72
116323,104650.0,106085.0,119472.0,115034.0,117408.0,143996.0,113299.0,112976.0,112395.0,113936.28571428572,118177.86666666668,0.0,0.0,58.9,9.22
120125,116323.0,104650.0,106085.0,117329.0,118881.0,144392.0,115339.0,125350.0,112976.0,114120.42857142857,118567.6,0.0,0.0,61.4,6.93
122147,120125.0,116323.0,104650.0,116042.0,121276.0,130746.0,122567.0,127288.0,125350.0,114519.85714285714,119168.86666666668,0.0,1.0,63.1,6.25
125364,122147.0,120125.0,116323.0,118942.0,115797.0,124448.0,126418.0,126354.0,127288.0,115392.0,119463.8,0.0,1.0,62.0,6.4
123335,125364.0,122147.0,120125.0,119472.0,115621.0,119364.0,130336.0,125188.0,126354.0,116309.42857142857,119797.96666666666,0.0,0.0,54.5,6.69
110835,123335.0,125364.0,122147.0,106085.0,109591.0,106734.0,121738.0,125217.0,125188.0,116861.28571428572,119823.56666666668,1.0,0.0,37.4,6.8
105630,110835.0,123335.0,125364.0,104650.0,109203.0,105318.0,128592.0,113463.0,125217.0,117539.85714285714,119304.13333333332,0.0,0.0,52.8,3.73
118637,105630.0,110835.0,123335.0,116323.0,115034.0,117408.0,143996.0,115405.0,113463.0,117679.85714285714,118480.6,0.0,0.0,49.5,9.55
117580,118637.0,105630.0,110835.0,120125.0,117329.0,118881.0,144392.0,125913.0,115405.0,118010.42857142857,118377.23333333334,0.0,0.0,50.5,3.45
118593,117580.0,118637.0,105630.0,122147.0,116042.0,121276.0,130746.0,126989.0,125913.0,117646.85714285714,118010.16666666669,0.0,0.0,48.6,1.11
120202,118593.0,117580.0,118637.0,125364.0,118942.0,115797.0,124448.0,129033.0,126989.0,117139.14285714286,117163.4,8.0,0.0,38.0,2.36
122224,120202.0,118593.0,117580.0,123335.0,119472.0,115621.0,119364.0,133604.0,129033.0,116401.71428571428,116357.06666666668,11.0,0.0,30.1,13.28
112805,122224.0,120202.0,118593.0,110835.0,106085.0,109591.0,106734.0,125014.0,133604.0,116243.0,116073.0,1.0,0.0,42.2,5.96
114855,112805.0,122224.0,120202.0,105630.0,104650.0,109203.0,105318.0,114591.0,125014.0,116524.42857142857,115684.9,9.0,0.0,24.3,11.42
123419,114855.0,112805.0,122224.0,118637.0,116323.0,115034.0,117408.0,117766.0,114591.0,117842.28571428572,115534.6,3.5,0.0,29.4,8.56
122065,123419.0,114855.0,112805.0,117580.0,120125.0,117329.0,118881.0,127118.0,117766.0,118525.42857142857,116090.76666666666,0.0,0.0,39.6,12.2
120534,122065.0,123419.0,114855.0,118593.0,122147.0,116042.0,121276.0,127372.0,127118.0,119166.14285714286,116649.0,0.0,0.0,46.0,11.78
118616,120534.0,122065.0,123419.0,120202.0,125364.0,118942.0,115797.0,127199.0,127372.0,119443.42857142857,116753.2,0.0,0.0,49.2,11.07
117652,118616.0,120534.0,122065.0,122224.0,123335.0,119472.0,115621.0,128255.0,127199.0,119216.85714285714,116744.36666666668,0.0,0.0,47.7,11.78
108576,117652.0,118616.0,120534.0,112805.0,110835.0,106085.0,109591.0,131662.0,128255.0,118563.71428571428,116623.56666666668,0.0,0.5,48.6,11.76
107166,108576.0,117652.0,118616.0,114855.0,105630.0,104650.0,109203.0,123213.0,131662.0,117959.57142857143,116382.86666666668,0.0,0.0,49.7,11.55
119150,107166.0,108576.0,117652.0,123419.0,118637.0,116323.0,115034.0,118125.0,123213.0,116861.14285714286,116101.03333333334,0.0,2.0,56.4,9.95
121202,119150.0,107166.0,108576.0,122065.0,117580.0,120125.0,117329.0,126543.0,118125.0,116251.28571428572,116419.66666666669,0.0,3.0,62.4,3.2
122832,121202.0,119150.0,107166.0,120534.0,118593.0,122147.0,116042.0,133748.0,126543.0,116128.0,116819.63333333332,0.0,0.0,52.0,1.76
121526,122832.0,121202.0,119150.0,118616.0,120202.0,125364.0,118942.0,142020.0,133748.0,116456.28571428572,117079.56666666668,1.5,0.0,45.0,2.2
119467,121526.0,122832.0,121202.0,117652.0,122224.0,123335.0,119472.0,138742.0,142020.0,116872.0,117219.46666666666,3.0,0.0,34.7,11.19
109822,119467.0,121526.0,122832.0,108576.0,112805.0,110835.0,106085.0,133823.0,138742.0,117131.28571428572,117333.63333333332,0.0,0.0,42.1,6.17
109321,109822.0,119467.0,121526.0,107166.0,114855.0,105630.0,104650.0,125179.0,133823.0,117309.28571428572,117029.63333333332,0.5,0.0,31.4,10.86
118680,109321.0,109822.0,119467.0,119150.0,123419.0,118637.0,116323.0,125216.0,125179.0,117617.14285714286,116691.26666666666,7.0,0.0,28.9,5.7
122273,118680.0,109321.0,109822.0,121202.0,122065.0,117580.0,120125.0,136383.0,125216.0,117550.0,117111.1,17.0,0.0,16.3,10.89
128163,122273.0,118680.0,109321.0,122832.0,120534.0,118593.0,122147.0,133618.0,136383.0,117703.0,117698.53333333334,11.0,0.0,24.1,8.93
