period,value,is_imputed,prcp,snow,snwd,tmin,tmax,rh_mean,rh_max,dew_point,solar_rad,cloud_cover,daylight_hours,sunshine_hours,is_weekend,is_holiday,day_of_week,day_name,tavg,hdd,cdd,tavg_3day,cdd_3day,hdd_3day,tavg_lag1
2019-07-11,192374,0,0.79,0.0,0.0,73.0,87.0,79,97,69.6,17.53,74,14.9,8.7,0,0,3,Thursday,80.0,0.0,15.0,79.7,14.7,0.0,81.0
2019-07-12,189586,0,0.0,0.0,0.0,72.0,87.0,75,98,68.0,24.54,39,14.88,14.0,0,0,4,Friday,79.5,0.0,14.5,80.2,15.2,0.0,80.0
2019-07-13,168975,0,0.0,0.0,0.0,70.0,85.0,69,86,64.8,27.84,1,14.86,14.0,1,0,5,Saturday,77.5,0.0,12.5,79.0,14.0,0.0,79.5
2019-07-14,177278,0,0.0,0.0,0.0,76.0,89.0,60,81,63.9,26.81,24,14.84,14.0,1,0,6,Sunday,82.5,0.0,17.5,79.8,14.8,0.0,77.5
2019-07-15,189142,0,0.0,0.0,0.0,68.0,85.0,57,81,59.0,28.45,57,14.82,13.97,0,0,0,Monday,76.5,0.0,11.5,78.8,13.8,0.0,82.5
2019-07-16,200849,0,0.0,0.0,0.0,72.0,91.0,65,91,65.7,27.11,56,14.79,14.0,0,0,1,Tuesday,81.5,0.0,16.5,80.2,15.2,0.0,76.5
2019-07-17,219115,0,1.82,0.0,0.0,73.0,93.0,77,96,73.5,19.24,77,14.77,10.64,0,0,2,Wednesday,83.0,0.0,18.0,80.3,15.3,0.0,81.5
2019-07-18,198383,0,0.51,0.0,0.0,71.0,79.0,88,97,72.8,12.97,85,14.75,7.01,0,0,3,Thursday,75.0,0.0,10.0,79.8,14.8,0.0,83.0
2019-07-19,201920,0,0.0,0.0,0.0,71.0,91.0,79,96,72.8,22.28,87,14.72,13.74,0,0,4,Friday,81.0,0.0,16.0,79.7,14.7,0.0,75.0
2019-07-20,214771,0,0.0,0.0,0.0,82.0,95.0,75,93,76.0,24.76,80,14.7,14.0,1,0,5,Saturday,88.5,0.0,23.5,81.5,16.5,0.0,81.0
2019-07-21,220298,0,0.0,0.0,0.0,80.0,95.0,72,91,74.7,22.15,36,14.67,13.51,1,0,6,Sunday,87.5,0.0,22.5,85.7,20.7,0.0,88.5
2019-07-22,218830,0,1.66,0.0,0.0,72.0,90.0,85,97,74.7,16.27,75,14.64,8.74,0,0,0,Monday,81.0,0.0,16.0,85.7,20.7,0.0,87.5
2019-07-23,178801,0,0.53,0.0,0.0,67.0,74.0,85,96,66.9,10.5,100,14.61,1.28,0,0,1,Tuesday,70.5,0.0,5.5,79.7,14.7,0.0,81.0
2019-07-24,174985,0,0.02,0.0,0.0,67.0,83.0,75,94,64.5,21.91,61,14.58,13.53,0,0,2,Wednesday,75.0,0.0,10.0,75.5,10.5,0.0,70.5
2019-07-25,177454,0,0.0,0.0,0.0,70.0,84.0,67,92,61.9,24.03,27,14.55,14.0,0,0,3,Thursday,77.0,0.0,12.0,74.2,9.2,0.0,75.0
2019-07-26,180046,0,0.0,0.0,0.0,69.0,88.0,69,91,63.5,24.21,12,14.52,14.0,0,0,4,Friday,78.5,0.0,13.5,76.8,11.8,0.0,77.0
2019-07-27,169518,0,0.0,0.0,0.0,72.0,85.0,74,89,66.8,21.21,22,14.49,14.0,1,0,5,Saturday,78.5,0.0,13.5,78.0,13.0,0.0,78.5
2019-07-28,177709,0,0.01,0.0,0.0,71.0,88.0,70,88,67.4,24.8,21,14.46,14.0,1,0,6,Sunday,79.5,0.0,14.5,78.8,13.8,0.0,78.5
2019-07-29,208617,0,0.0,0.0,0.0,73.0,90.0,72,91,69.3,23.1,28,14.43,14.0,0,0,0,Monday,81.5,0.0,16.5,79.8,14.8,0.0,79.5
2019-07-30,217177,0,0.01,0.0,0.0,78.0,92.0,77,94,73.0,23.64,29,14.4,14.0,0,0,1,Tuesday,85.0,0.0,20.0,82.0,17.0,0.0,81.5
2019-07-31,200904,0,0.36,0.0,0.0,70.0,87.0,79,94,70.8,16.59,66,14.36,10.33,0,0,2,Wednesday,78.5,0.0,13.5,81.7,16.7,0.0,85.0
2019-08-01,189107,0,0.0,0.0,0.0,70.0,87.0,69,97,65.8,22.74,70,14.33,13.33,0,0,3,Thursday,78.5,0.0,13.5,80.7,15.7,0.0,78.5
2019-08-02,185439,0,0.0,0.0,0.0,73.0,84.0,72,89,66.7,19.79,65,14.29,13.62,0,0,4,Friday,78.5,0.0,13.5,78.5,13.5,0.0,78.5
2019-08-03,175506,0,0.21,0.0,0.0,68.0,86.0,84,97,70.4,22.63,46,14.26,13.72,1,0,5,Saturday,77.0,0.0,12.0,78.0,13.0,0.0,78.5
2019-08-04,171092,0,0.0,0.0,0.0,69.0,87.0,72,96,67.0,23.84,27,14.22,14.0,1,0,6,Sunday,78.0,0.0,13.0,77.8,12.8,0.0,77.0
2019-08-05,180987,0,0.0,0.0,0.0,70.0,82.0,70,91,64.2,23.34,82,14.19,13.55,0,0,0,Monday,76.0,0.0,11.0,77.0,12.0,0.0,78.0
2019-08-06,183041,0,0.04,0.0,0.0,71.0,79.0,85,99,69.8,13.99,81,14.15,7.15,0,0,1,Tuesday,75.0,0.0,10.0,76.3,11.3,0.0,76.0
2019-08-07,184904,0,1.18,0.0,0.0,69.0,84.0,88,96,70.7,13.58,78,14.12,6.29,0,0,2,Wednesday,76.5,0.0,11.5,75.8,10.8,0.0,75.0
2019-08-08,180273,0,0.2,0.0,0.0,67.0,84.0,78,97,67.1,21.42,34,14.08,13.92,0,0,3,Thursday,75.5,0.0,10.5,75.7,10.7,0.0,76.5
2019-08-09,173232,0,0.08,0.0,0.0,68.0,83.0,64,87,61.0,23.62,16,14.04,13.88,0,0,4,Friday,75.5,0.0,10.5,75.8,10.8,0.0,75.5
2019-08-10,150390,0,0.0,0.0,0.0,66.0,81.0,54,76,54.7,24.67,19,14.01,13.84,1,0,5,Saturday,73.5,0.0,8.5,74.8,9.8,0.0,75.5
2019-08-11,143910,0,0.0,0.0,0.0,63.0,80.0,60,78,55.2,23.59,26,13.97,13.81,1,0,6,Sunday,71.5,0.0,6.5,73.5,8.5,0.0,73.5
2019-08-12,173637,0,0.0,0.0,0.0,68.0,85.0,65,88,60.3,22.94,40,13.93,13.77,0,0,0,Monday,76.5,0.0,11.5,73.8,8.8,0.0,71.5
2019-08-13,180280,0,0.07,0.0,0.0,71.0,79.0,83,96,68.6,8.42,96,13.89,4.21,0,0,1,Tuesday,75.0,0.0,10.0,74.3,9.3,0.0,76.5
2019-08-14,180655,0,0.0,0.0,0.0,73.0,84.0,89,95,70.5,13.73,67,13.85,10.12,0,0,2,Wednesday,78.5,0.0,13.5,76.7,11.7,0.0,75.0
2019-08-15,176305,0,0.0,0.0,0.0,70.0,85.0,84,98,68.2,20.15,55,13.81,12.89,0,0,3,Thursday,77.5,0.0,12.5,77.0,12.0,0.0,78.5
2019-08-16,171237,0,0.0,0.0,0.0,68.0,79.0,86,98,68.2,14.35,71,13.77,10.21,0,0,4,Friday,73.5,0.0,8.5,76.5,11.5,0.0,77.5
2019-08-17,170360,0,0.0,0.0,0.0,73.0,87.0,91,98,72.6,17.2,80,13.73,12.21,1,0,5,Saturday,80.0,0.0,15.0,77.0,12.0,0.0,73.5
2019-08-18,179439,0,0.64,0.0,0.0,70.0,90.0,91,100,73.6,15.58,89,13.69,8.95,1,0,6,Sunday,80.0,0.0,15.0,77.8,12.8,0.0,80.0
2019-08-19,198538,0,0.0,0.0,0.0,72.0,90.0,83,96,72.9,19.75,69,13.65,12.08,0,0,0,Monday,81.0,0.0,16.0,80.3,15.3,0.0,80.0
2019-08-20,195864,0,0.0,0.0,0.0,75.0,88.0,75,95,68.3,21.74,65,13.61,12.49,0,0,1,Tuesday,81.5,0.0,16.5,80.8,15.8,0.0,81.0
2019-08-21,202881,0,0.1,0.0,0.0,74.0,87.0,84,97,73.3,16.98,62,13.57,11.01,0,0,2,Wednesday,80.5,0.0,15.5,81.0,16.0,0.0,81.5
2019-08-22,201112,0,1.01,0.0,0.0,71.0,90.0,76,95,70.6,21.52,67,13.53,12.34,0,0,3,Thursday,80.5,0.0,15.5,80.8,15.8,0.0,80.5
2019-08-23,166673,0,0.09,0.0,0.0,65.0,74.0,82,94,64.7,7.51,84,13.49,1.37,0,0,4,Friday,69.5,0.0,4.5,76.8,11.8,0.0,80.5
2019-08-24,137008,0,0.0,0.0,0.0,64.0,76.0,62,82,54.4,21.64,27,13.44,11.51,1,0,5,Saturday,70.0,0.0,5.0,73.3,8.3,0.0,69.5
2019-08-25,131680,0,0.0,0.0,0.0,63.0,77.0,69,82,57.4,19.85,40,13.4,12.41,1,0,6,Sunday,70.0,0.0,5.0,69.8,4.8,0.0,70.0
2019-08-26,142416,0,0.0,0.0,0.0,61.0,74.0,73,88,56.2,22.17,38,13.36,11.54,0,0,0,Monday,67.5,0.0,2.5,69.2,4.2,0.0,70.0
2019-08-27,144355,0,0.0,0.0,0.0,62.0,75.0,78,93,59.6,12.17,96,13.32,5.99,0,0,1,Tuesday,68.5,0.0,3.5,68.7,3.7,0.0,67.5
2019-08-28,154019,0,0.08,0.0,0.0,67.0,74.0,90,96,66.2,9.37,85,13.28,5.49,0,0,2,Wednesday,70.5,0.0,5.5,68.8,3.8,0.0,68.5
2019-08-29,155919,0,0.0,0.0,0.0,65.0,81.0,68,94,59.8,23.63,10,13.24,12.49,0,0,3,Thursday,73.0,0.0,8.0,70.7,5.7,0.0,70.5
2019-08-30,162992,0,0.0,0.0,0.0,67.0,86.0,64,84,59.3,21.73,10,13.19,12.42,0,0,4,Friday,76.5,0.0,11.5,73.3,8.3,0.0,73.0
2019-08-31,147902,0,0.0,0.0,0.0,69.0,81.0,60,85,56.3,21.8,75,13.15,12.0,1,0,5,Saturday,75.0,0.0,10.0,74.8,9.8,0.0,76.5
2019-09-01,135953,0,0.0,0.0,0.0,63.0,78.0,68,79,58.0,18.33,75,13.11,11.89,1,0,6,Sunday,70.5,0.0,5.5,74.0,9.0,0.0,75.0
2019-09-02,145653,0,0.3,0.0,0.0,69.0,74.0,85,98,66.4,9.6,81,13.06,6.14,0,1,0,Monday,71.5,0.0,6.5,72.3,7.3,0.0,70.5
2019-09-03,165032,0,0.0,0.0,0.0,67.0,82.0,76,98,62.7,22.37,10,13.02,12.17,0,0,1,Tuesday,74.5,0.0,9.5,72.2,7.2,0.0,71.5
2019-09-04,178071,0,0.0,0.0,0.0,68.0,87.0,81,95,67.4,15.39,24,12.98,10.78,0,0,2,Wednesday,77.5,0.0,12.5,74.5,9.5,0.0,74.5
2019-09-05,156467,0,0.0,0.0,0.0,65.0,74.0,72,90,58.6,17.0,95,12.93,10.32,0,0,3,Thursday,69.5,0.0,4.5,73.8,8.8,0.0,77.5
2019-09-06,141617,0,0.32,0.0,0.0,58.0,67.0,80,92,57.8,8.63,100,12.89,0.6,0,0,4,Friday,62.5,0.0,0.0,69.8,5.7,0.0,69.5
2019-09-07,123258,0,0.02,0.0,0.0,56.0,75.0,70,90,54.3,18.15,49,12.84,12.01,1,0,5,Saturday,65.5,0.0,0.5,65.8,1.7,0.0,62.5
2019-09-08,128175,0,0.0,0.0,0.0,63.0,77.0,71,86,57.5,17.26,53,12.8,11.55,1,0,6,Sunday,70.0,0.0,5.0,66.0,1.8,0.0,65.5
2019-09-09,150285,0,0.0,0.0,0.0,64.0,78.0,76,95,60.0,15.56,64,12.75,12.0,0,0,0,Monday,71.0,0.0,6.0,68.8,3.8,0.0,70.0
2019-09-10,156309,0,0.01,0.0,0.0,66.0,76.0,86,96,64.8,12.54,48,12.71,9.18,0,0,1,Tuesday,71.0,0.0,6.0,70.7,5.7,0.0,71.0
2019-09-11,175087,0,0.0,0.0,0.0,69.0,88.0,76,95,67.7,17.97,64,12.67,12.0,0,0,2,Wednesday,78.5,0.0,13.5,73.5,8.5,0.0,71.0
2019-09-12,175320,0,0.17,0.0,0.0,61.0,81.0,88,97,68.2,11.94,78,12.62,6.26,0,0,3,Thursday,71.0,0.0,6.0,73.5,8.5,0.0,78.5
2019-09-13,140284,0,0.0,0.0,0.0,57.0,72.0,71,87,53.0,15.04,69,12.58,11.05,0,0,4,Friday,64.5,0.0,0.0,71.3,6.5,0.0,71.0
2019-09-14,131628,0,0.0,0.0,0.0,61.0,74.0,77,90,60.5,10.92,74,12.53,7.48,1,0,5,Saturday,67.5,0.0,2.5,67.7,2.8,0.0,64.5
2019-09-15,142795,0,0.0,0.0,0.0,68.0,82.0,72,97,61.6,20.17,48,12.49,12.0,1,0,6,Sunday,75.0,0.0,10.0,69.0,4.2,0.0,67.5
2019-09-16,158631,0,0.0,0.0,0.0,68.0,77.0,77,95,62.5,10.29,64,12.45,8.03,0,0,0,Monday,72.5,0.0,7.5,71.7,6.7,0.0,75.0
2019-09-17,146321,0,0.0,0.0,0.0,62.0,76.0,65,90,52.6,21.02,14,12.4,11.96,0,0,1,Tuesday,69.0,0.0,4.0,72.2,7.2,0.0,72.5
2019-09-18,137217,0,0.0,0.0,0.0,57.0,69.0,72,94,52.0,14.01,38,12.36,10.88,0,0,2,Wednesday,63.0,0.0,0.0,68.2,3.8,0.0,69.0
2019-09-19,129578,0,0.0,0.0,0.0,52.0,70.0,66,88,47.0,21.26,1,12.31,11.91,0,0,3,Thursday,61.0,0.0,0.0,64.3,1.3,0.0,63.0
2019-09-20,134240,0,0.0,0.0,0.0,56.0,78.0,63,87,49.3,20.34,39,12.27,11.88,0,0,4,Friday,67.0,0.0,2.0,63.7,0.7,0.0,61.0
2019-09-21,132112,0,0.0,0.0,0.0,61.0,84.0,69,91,56.5,19.69,31,12.22,11.85,1,0,5,Saturday,72.5,0.0,7.5,66.8,3.2,0.0,67.0
2019-09-22,144358,0,0.0,0.0,0.0,67.0,86.0,75,93,61.8,18.96,21,12.18,11.82,1,0,6,Sunday,76.5,0.0,11.5,72.0,7.0,0.0,72.5
2019-09-23,177502,0,0.11,0.0,0.0,70.0,89.0,69,89,65.4,17.73,53,12.13,11.7,0,0,0,Monday,79.5,0.0,14.5,76.2,11.2,0.0,76.5
2019-09-24,158095,0,0.0,0.0,0.0,63.0,76.0,64,88,56.1,15.14,28,12.09,11.76,0,0,1,Tuesday,69.5,0.0,4.5,75.2,10.2,0.0,79.5
2019-09-25,147724,0,0.0,0.0,0.0,58.0,79.0,70,90,54.6,18.55,5,12.04,11.74,0,0,2,Wednesday,68.5,0.0,3.5,72.5,7.5,0.0,69.5
2019-09-26,152827,0,0.02,0.0,0.0,63.0,83.0,78,95,60.0,13.96,27,12.0,8.82,0,0,3,Thursday,73.0,0.0,8.0,70.3,5.3,0.0,68.5
2019-09-27,142426,0,0.0,0.0,0.0,59.0,76.0,77,97,55.3,19.03,16,11.95,11.68,0,0,4,Friday,67.5,0.0,2.5,69.7,4.7,0.0,73.0
2019-09-28,140615,0,0.0,0.0,0.0,65.0,82.0,82,94,63.4,16.53,41,11.91,11.52,1,0,5,Saturday,73.5,0.0,8.5,71.3,6.3,0.0,67.5
2019-09-29,141173,0,0.0,0.0,0.0,65.0,80.0,69,95,57.8,16.99,43,11.86,11.37,1,0,6,Sunday,72.5,0.0,7.5,71.2,6.2,0.0,73.5
2019-09-30,138386,0,0.0,0.0,0.0,60.0,71.0,62,73,49.9,9.69,90,11.82,6.38,0,0,0,Monday,65.5,0.0,0.5,70.5,5.5,0.0,72.5
2019-10-01,149338,0,0.0,0.0,0.0,63.0,81.0,76,88,61.7,14.96,69,11.77,10.82,0,0,1,Tuesday,72.0,0.0,7.0,70.0,5.0,0.0,65.5
2019-10-02,175819,0,0.03,0.0,0.0,63.0,93.0,78,92,68.1,14.64,53,11.73,9.43,0,0,2,Wednesday,78.0,0.0,13.0,71.8,6.8,0.0,72.0
2019-10-03,136374,0,0.34,0.0,0.0,53.0,63.0,86,96,53.2,2.96,100,11.68,0.0,0,0,3,Thursday,58.0,0.0,0.0,69.3,6.7,0.0,78.0
2019-10-04,127648,0,0.0,0.0,0.0,50.0,66.0,73,96,49.7,15.76,34,11.64,11.27,0,0,4,Friday,58.0,0.0,0.0,64.7,4.3,0.0,58.0
2019-10-05,111215,0,0.0,0.0,0.0,45.0,61.0,62,76,38.4,18.28,10,11.59,11.27,1,0,5,Saturday,53.0,0.0,0.0,56.3,0.0,0.0,58.0
2019-10-06,115438,0,0.01,0.0,0.0,57.0,70.0,75,85,55.6,4.19,92,11.55,1.0,1,0,6,Sunday,63.5,0.0,0.0,58.2,0.0,0.0,53.0
2019-10-07,140154,0,0.2,0.0,0.0,59.0,79.0,77,93,61.3,8.13,96,11.51,5.36,0,0,0,Monday,69.0,0.0,4.0,61.8,1.3,0.0,63.5
2019-10-08,128499,0,0.02,0.0,0.0,57.0,64.0,73,91,51.0,6.87,94,11.46,1.05,0,0,1,Tuesday,60.5,0.0,0.0,64.3,1.3,0.0,69.0
2019-10-09,124031,0,0.54,0.0,0.0,51.0,59.0,79,90,48.8,3.86,92,11.42,1.49,0,0,2,Wednesday,55.0,0.0,0.0,61.5,1.3,0.0,60.5
2019-10-10,124796,0,0.0,0.0,0.0,53.0,71.0,63,92,45.2,15.37,59,11.37,10.9,0,0,3,Thursday,62.0,0.0,0.0,59.2,0.0,0.0,55.0
2019-10-11,123347,0,0.0,0.0,0.0,55.0,64.0,55,62,41.7,10.18,63,11.33,6.93,0,0,4,Friday,59.5,0.0,0.0,58.8,0.0,0.0,62.0
2019-10-12,112699,0,0.0,0.0,0.0,55.0,67.0,69,81,48.8,13.58,46,11.29,10.15,1,0,5,Saturday,61.0,0.0,0.0,60.8,0.0,0.0,59.5
2019-10-13,111027,0,0.0,0.0,0.0,53.0,67.0,75,90,49.3,13.65,55,11.24,10.84,1,0,6,Sunday,60.0,0.0,0.0,60.2,0.0,0.0,61.0
2019-10-14,124046,0,0.0,0.0,0.0,58.0,72.0,71,100,50.7,15.05,34,11.2,10.37,0,1,0,Monday,65.0,0.0,0.0,62.0,0.0,0.0,60.0
2019-10-15,124453,0,0.0,0.0,0.0,51.0,64.0,65,86,42.8,15.94,16,11.15,10.81,0,0,1,Tuesday,57.5,0.0,0.0,60.8,0.0,0.0,65.0
2019-10-16,127824,0,1.83,0.0,0.0,52.0,66.0,85,93,54.6,4.68,69,11.11,1.97,0,0,2,Wednesday,59.0,0.0,0.0,60.5,0.0,0.0,57.5
2019-10-17,124308,0,0.0,0.0,0.0,51.0,57.0,64,81,41.3,6.65,74,11.06,4.81,0,0,3,Thursday,54.0,0.0,0.0,56.8,0.0,0.0,59.0
2019-10-18,123510,0,0.0,0.0,0.0,47.0,58.0,63,73,39.5,12.32,26,11.02,10.75,0,0,4,Friday,52.5,0.0,0.0,55.2,0.0,0.0,54.0
2019-10-19,112395,0,0.0,0.0,0.0,43.0,60.0,71,85,40.7,15.37,41,10.98,10.73,1,0,5,Saturday,51.5,0.0,0.0,52.7,0.0,0.0,52.5
2019-10-20,112976,0,0.54,0.0,0.0,49.0,59.0,84,94,48.1,3.66,95,10.93,0.6,1,0,6,Sunday,54.0,0.0,0.0,52.7,0.0,0.0,51.5
2019-10-21,125350,0,0.0,0.0,0.0,51.0,67.0,79,95,48.5,14.63,19,10.89,10.7,0,0,0,Monday,59.0,0.0,0.0,54.8,0.0,0.0,54.0
2019-10-22,127288,0,0.57,0.0,0.0,55.0,63.0,87,97,53.1,1.97,99,10.85,0.0,0,0,1,Tuesday,59.0,0.0,0.0,57.3,0.0,0.0,59.0
2019-10-23,126354,0,0.01,0.0,0.0,54.0,65.0,68,98,47.4,14.09,25,10.81,10.65,0,0,2,Wednesday,59.5,0.0,0.0,59.2,0.0,0.0,59.0
2019-10-24,125188,0,0.0,0.0,0.0,50.0,67.0,61,79,40.7,14.18,2,10.77,10.61,0,0,3,Thursday,58.5,0.0,0.0,59.0,0.0,0.0,59.5
2019-10-25,125217,0,0.0,0.0,0.0,52.0,65.0,78,93,48.1,10.08,77,10.72,7.96,0,0,4,Friday,58.5,0.0,0.0,58.8,0.0,0.0,58.5
2019-10-26,113463,0,0.01,0.0,0.0,52.0,63.0,72,90,46.4,11.6,81,10.68,8.06,1,0,5,Saturday,57.5,0.0,0.0,58.2,0.0,0.0,58.5
2019-10-27,115405,0,1.38,0.0,0.0,55.0,67.0,90,97,57.0,2.42,71,10.64,2.65,1,0,6,Sunday,61.0,0.0,0.0,59.0,0.0,0.0,57.5
2019-10-28,125913,0,0.0,0.0,0.0,55.0,63.0,79,89,50.5,10.94,46,10.6,8.43,0,0,0,Monday,59.0,0.0,0.0,59.2,0.0,0.0,61.0
2019-10-29,126989,0,0.07,0.0,0.0,54.0,59.0,88,97,53.6,3.64,99,10.56,0.0,0,0,1,Tuesday,56.5,0.0,0.0,58.8,0.0,0.0,59.0
2019-10-30,129033,0,0.06,0.0,0.0,58.0,63.0,96,99,58.4,3.64,100,10.52,0.0,0,0,2,Wednesday,60.5,0.0,0.0,58.7,0.0,0.0,56.5
2019-10-31,133604,0,0.54,0.0,0.0,60.0,71.0,93,99,63.5,2.38,99,10.48,0.0,0,0,3,Thursday,65.5,0.0,0.5,60.8,0.2,0.0,60.5
2019-11-01,125014,0,0.11,0.0,0.0,42.0,71.0,58,88,36.4,13.21,21,10.44,10.1,0,0,4,Friday,56.5,0.0,0.0,60.8,0.2,0.0,65.5
2019-11-02,114591,0,0.0,0.0,0.0,40.0,53.0,69,86,35.4,10.03,37,10.4,6.22,1,0,5,Saturday,46.5,3.5,0.0,56.2,0.2,1.2,56.5
2019-11-03,117766,0,0.0,0.0,0.0,42.0,54.0,60,77,32.0,10.41,22,10.36,7.08,1,0,6,Sunday,48.0,2.0,0.0,50.3,0.0,1.8,46.5
2019-11-04,127118,0,0.0,0.0,0.0,41.0,56.0,67,87,35.4,12.02,32,10.32,9.29,0,0,0,Monday,48.5,1.5,0.0,47.7,0.0,2.3,48.0
2019-11-05,127372,0,0.0,0.0,0.0,51.0,61.0,80,92,45.6,4.45,71,10.28,0.97,0,0,1,Tuesday,56.0,0.0,0.0,50.8,0.0,1.2,48.5
2019-11-06,127199,0,0.0,0.0,0.0,45.0,54.0,65,89,35.2,12.29,5,10.24,9.78,0,0,2,Wednesday,49.5,0.5,0.0,51.3,0.0,0.7,56.0
2019-11-07,128255,0,0.1,0.0,0.0,41.0,57.0,73,92,39.4,3.96,81,10.2,1.93,0,0,3,Thursday,49.0,1.0,0.0,51.5,0.0,0.5,49.5
2019-11-08,131662,0,0.0,0.0,0.0,29.0,41.0,56,85,20.7,11.65,21,10.17,9.67,0,0,4,Friday,35.0,15.0,0.0,44.5,0.0,5.5,49.0
2019-11-09,123213,0,0.0,0.0,0.0,27.0,41.0,63,80,20.9,11.27,41,10.13,9.67,1,0,5,Saturday,34.0,16.0,0.0,39.3,0.0,10.7,35.0
2019-11-10,118125,0,0.0,0.0,0.0,38.0,51.0,68,86,30.7,7.8,67,10.09,6.46,1,0,6,Sunday,44.5,5.5,0.0,37.8,0.0,12.2,34.0
2019-11-11,126543,0,0.0,0.0,0.0,46.0,62.0,80,93,41.7,10.21,77,10.06,9.25,0,1,0,Monday,54.0,0.0,0.0,44.2,0.0,7.2,44.5
2019-11-12,133748,0,0.04,0.0,0.0,25.0,57.0,66,92,29.5,2.09,78,10.02,0.0,0,0,1,Tuesday,41.0,9.0,0.0,46.5,0.0,4.8,54.0
2019-11-13,142020,0,0.0,0.0,0.0,23.0,34.0,44,59,8.5,11.9,8,9.99,9.58,0,0,2,Wednesday,28.5,21.5,0.0,41.2,0.0,10.2,41.0
2019-11-14,138742,0,0.0,0.0,0.0,28.0,45.0,60,76,21.3,8.78,93,9.95,8.55,0,0,3,Thursday,36.5,13.5,0.0,35.3,0.0,14.7,28.5
2019-11-15,133823,0,0.0,0.0,0.0,37.0,51.0,63,84,27.4,11.04,48,9.92,9.0,0,0,4,Friday,44.0,6.0,0.0,36.3,0.0,13.7,36.5
2019-11-16,125179,0,0.0,0.0,0.0,31.0,42.0,45,72,14.9,11.48,3,9.89,9.54,1,0,5,Saturday,36.5,13.5,0.0,39.0,0.0,11.0,44.0
2019-11-17,125216,0,0.0,0.0,0.0,30.0,43.0,59,71,21.0,3.68,87,9.86,1.51,1,0,6,Sunday,36.5,13.5,0.0,39.0,0.0,11.0,36.5
2019-11-18,136383,0,0.48,0.0,0.0,37.0,42.0,83,93,33.7,1.93,100,9.82,0.0,0,0,0,Monday,39.5,10.5,0.0,37.5,0.0,12.5,36.5
2019-11-19,133618,0,0.18,0.0,0.0,40.0,48.0,80,95,37.1,8.36,87,9.79,8.89,0,0,1,Tuesday,44.0,6.0,0.0,40.0,0.0,10.0,39.5
2019-11-20,134216,0,0.0,0.0,0.0,40.0,49.0,68,88,31.1,5.71,76,9.76,6.44,0,0,2,Wednesday,44.5,5.5,0.0,42.7,0.0,7.3,44.0
2019-11-21,132941,0,0.0,0.0,0.0,39.0,53.0,71,85,34.1,10.11,39,9.73,8.93,0,0,3,Thursday,46.0,4.0,0.0,44.8,0.0,5.2,44.5
2019-11-22,132644,0,0.07,0.0,0.0,38.0,53.0,71,85,35.8,3.02,69,9.7,1.4,0,0,4,Friday,45.5,4.5,0.0,45.3,0.0,4.7,46.0
2019-11-23,122927,0,0.03,0.0,0.0,34.0,45.0,59,76,25.1,9.6,50,9.67,8.39,1,0,5,Saturday,39.5,10.5,0.0,43.7,0.0,6.3,45.5
2019-11-24,122128,0,0.9,0.0,0.0,40.0,46.0,89,96,38.5,1.68,78,9.65,0.0,1,0,6,Sunday,43.0,7.0,0.0,42.7,0.0,7.3,39.5
2019-11-25,132542,0,0.0,0.0,0.0,39.0,53.0,75,89,34.6,8.25,35,9.62,9.17,0,0,0,Monday,46.0,4.0,0.0,42.8,0.0,7.2,43.0
2019-11-26,130426,0,0.0,0.0,0.0,44.0,61.0,82,94,39.4,9.64,42,9.59,9.16,0,0,1,Tuesday,52.5,0.0,0.0,47.2,0.0,3.7,46.0
2019-11-27,128403,0,0.04,0.0,0.0,49.0,59.0,86,99,44.3,4.65,75,9.56,3.16,0,0,2,Wednesday,54.0,0.0,0.0,50.8,0.0,1.3,52.5
2019-11-28,115759,0,0.0,0.0,0.0,37.0,53.0,59,74,31.3,4.53,58,9.54,5.88,0,1,3,Thursday,45.0,5.0,0.0,50.5,0.0,1.7,54.0
2019-11-29,126365,0,0.0,0.0,0.0,30.0,40.0,59,74,21.2,9.2,48,9.52,8.94,0,0,4,Friday,35.0,15.0,0.0,44.7,0.0,6.7,45.0
2019-11-30,122415,0,0.0,0.0,0.0,31.0,43.0,59,79,20.6,9.57,49,9.49,9.01,1,0,5,Saturday,37.0,13.0,0.0,39.0,0.0,11.0,35.0
2019-12-01,127480,0,0.62,0.0,0.0,30.0,39.0,80,96,25.9,1.25,100,9.47,0.0,1,0,6,Sunday,34.5,15.5,0.0,35.5,0.0,14.5,37.0
2019-12-02,141752,0,0.48,1.3,0.0,31.0,37.0,91,96,31.8,0.98,100,9.45,0.0,0,0,0,Monday,34.0,16.0,0.0,35.2,0.0,14.8,34.5
2019-12-03,142575,0,0.02,0.3,1.2,30.0,36.0,68,83,22.1,8.6,49,9.43,8.1,0,0,1,Tuesday,33.0,17.0,0.0,33.8,0.0,16.2,34.0
2019-12-04,141162,0,0.0,0.0,0.0,32.0,39.0,73,86,26.8,3.99,93,9.41,2.33,0,0,2,Wednesday,35.5,14.5,0.0,34.2,0.0,15.8,33.0
2019-12-05,139469,0,0.0,0.0,0.0,36.0,42.0,68,94,25.9,6.25,69,9.39,6.01,0,0,3,Thursday,39.0,11.0,0.0,35.8,0.0,14.2,35.5
2019-12-06,138082,0,0.0,0.0,0.0,34.0,50.0,64,80,26.8,5.49,71,9.38,7.03,0,0,4,Friday,42.0,8.0,0.0,38.8,0.0,11.2,39.0
