period,value,target,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,lag_365,lag_366,rolling_7,rolling_30
2020-07-07,167938,175949.0,176113.0,155847.0,145710.0,154125.0,171255.0,124252.0,141241.0,172271.0,169715.0,159139.7142857143,146676.5
2020-07-08,175949,180313.0,167938.0,176113.0,155847.0,152004.0,167586.0,127685.0,151018.0,182587.0,172271.0,161113.0,148346.86666666667
2020-07-09,180313,168873.0,175949.0,167938.0,176113.0,163768.0,157504.0,134290.0,149906.0,195836.0,182587.0,164533.7142857143,150010.6
2020-07-10,168873,161294.0,180313.0,175949.0,167938.0,166411.0,157836.0,140428.0,146423.0,192374.0,195836.0,166897.2857142857,151313.0
2020-07-11,161294,157805.0,168873.0,180313.0,175949.0,145710.0,147406.0,139405.0,120480.0,189586.0,192374.0,167249.0,151908.16666666666
2020-07-12,157805,176295.0,161294.0,168873.0,180313.0,155847.0,156108.0,143250.0,109258.0,168975.0,189586.0,169475.2857142857,152287.76666666666
2020-07-13,176295,170243.0,157805.0,161294.0,168873.0,176113.0,166276.0,169030.0,121816.0,177278.0,168975.0,169755.0,152667.16666666666
2020-07-14,170243,164706.0,176295.0,157805.0,161294.0,167938.0,154125.0,171255.0,124252.0,189142.0,177278.0,169781.0,154527.66666666666
2020-07-15,164706,153193.0,170243.0,176295.0,157805.0,175949.0,152004.0,167586.0,127685.0,200849.0,189142.0,170110.2857142857,156560.5
2020-07-16,153193,159279.0,164706.0,170243.0,176295.0,180313.0,163768.0,157504.0,134290.0,219115.0,200849.0,168504.14285714287,157990.16666666666
2020-07-17,159279,164104.0,153193.0,164706.0,170243.0,168873.0,166411.0,157836.0,140428.0,198383.0,219115.0,164629.85714285713,158954.86666666667
2020-07-18,164104,177705.0,159279.0,153193.0,164706.0,161294.0,145710.0,147406.0,139405.0,201920.0,198383.0,163259.2857142857,160008.0
2020-07-19,177705,206726.0,164104.0,159279.0,153193.0,157805.0,155847.0,156108.0,143250.0,214771.0,201920.0,163660.7142857143,161001.8
2020-07-20,206726,197281.0,177705.0,164104.0,159279.0,176295.0,176113.0,166276.0,169030.0,220298.0,214771.0,166503.57142857142,162244.36666666667
2020-07-21,197281,199626.0,206726.0,177705.0,164104.0,170243.0,167938.0,154125.0,171255.0,218830.0,220298.0,170850.85714285713,164488.4
2020-07-22,199626,189744.0,197281.0,206726.0,177705.0,164706.0,175949.0,152004.0,167586.0,178801.0,218830.0,174713.42857142858,166289.43333333332
2020-07-23,189744,174543.0,199626.0,197281.0,206726.0,153193.0,180313.0,163768.0,157504.0,174985.0,178801.0,179702.0,167309.3
2020-07-24,174543,168864.0,189744.0,199626.0,197281.0,159279.0,168873.0,166411.0,157836.0,177454.0,174985.0,184923.57142857142,167925.6
2020-07-25,168864,178655.0,174543.0,189744.0,199626.0,164104.0,161294.0,145710.0,147406.0,180046.0,177454.0,187104.14285714287,168157.5
2020-07-26,178655,201034.0,168864.0,174543.0,189744.0,177705.0,157805.0,155847.0,156108.0,169518.0,180046.0,187784.14285714287,168536.16666666666
2020-07-27,201034,208612.0,178655.0,168864.0,174543.0,206726.0,176295.0,176113.0,166276.0,177709.0,169518.0,187919.85714285713,169230.13333333333
2020-07-28,208612,200098.0,201034.0,178655.0,168864.0,197281.0,170243.0,167938.0,154125.0,208617.0,177709.0,187106.7142857143,171017.73333333334
2020-07-29,200098,196658.0,208612.0,201034.0,178655.0,199626.0,164706.0,175949.0,152004.0,217177.0,208617.0,188725.42857142858,172767.86666666667
2020-07-30,196658,174916.0,200098.0,208612.0,201034.0,189744.0,153193.0,180313.0,163768.0,200904.0,217177.0,188792.85714285713,173895.26666666666
2020-07-31,174916,166262.0,196658.0,200098.0,208612.0,174543.0,159279.0,168873.0,166411.0,189107.0,200904.0,189780.57142857142,175313.03333333333
2020-08-01,166262,178006.0,174916.0,196658.0,200098.0,168864.0,164104.0,161294.0,145710.0,185439.0,189107.0,189833.85714285713,176076.76666666666
2020-08-02,178006,192243.0,166262.0,174916.0,196658.0,178655.0,177705.0,157805.0,155847.0,175506.0,185439.0,189462.14285714287,176159.9
2020-08-03,192243,173030.0,178006.0,166262.0,174916.0,201034.0,206726.0,176295.0,176113.0,171092.0,175506.0,189369.42857142858,176546.4
2020-08-04,173030,175850.0,192243.0,178006.0,166262.0,208612.0,197281.0,170243.0,167938.0,180987.0,171092.0,188113.57142857142,178097.5
2020-08-05,175850,165168.0,173030.0,192243.0,178006.0,200098.0,199626.0,164706.0,175949.0,183041.0,180987.0,183030.42857142858,178670.26666666666
2020-08-06,165168,156931.0,175850.0,173030.0,192243.0,196658.0,189744.0,153193.0,180313.0,184904.0,183041.0,179566.42857142858,178661.5
2020-08-07,156931,149407.0,165168.0,175850.0,173030.0,174916.0,174543.0,159279.0,168873.0,180273.0,184904.0,175067.85714285713,178569.16666666666
2020-08-08,149407,158993.0,156931.0,165168.0,175850.0,166262.0,168864.0,164104.0,161294.0,173232.0,180273.0,172498.57142857142,177935.23333333334
2020-08-09,158993,192624.0,149407.0,156931.0,165168.0,178006.0,178655.0,177705.0,157805.0,150390.0,173232.0,170090.7142857143,176905.03333333333
2020-08-10,192624,196654.0,158993.0,149407.0,156931.0,192243.0,201034.0,206726.0,176295.0,143910.0,150390.0,167374.57142857142,176575.7
2020-08-11,196654,194976.0,192624.0,158993.0,149407.0,173030.0,208612.0,197281.0,170243.0,173637.0,143910.0,167429.0,177620.03333333333
2020-08-12,194976,176561.0,196654.0,192624.0,158993.0,175850.0,200098.0,199626.0,164706.0,180280.0,173637.0,170803.85714285713,178915.0
2020-08-13,176561,173737.0,194976.0,196654.0,192624.0,165168.0,196658.0,189744.0,153193.0,180655.0,180280.0,173536.14285714287,179537.7
2020-08-14,173737,149644.0,176561.0,194976.0,196654.0,156931.0,174916.0,174543.0,159279.0,176305.0,180655.0,175163.7142857143,179748.3
2020-08-15,149644,132458.0,173737.0,176561.0,194976.0,149407.0,166262.0,168864.0,164104.0,171237.0,176305.0,177564.57142857142,180049.33333333334
2020-08-16,132458,146349.0,149644.0,173737.0,176561.0,158993.0,178006.0,178655.0,177705.0,170360.0,171237.0,177598.42857142858,179931.03333333333
2020-08-17,146349,151335.0,132458.0,149644.0,173737.0,192624.0,192243.0,201034.0,206726.0,179439.0,170360.0,173807.7142857143,179037.0
2020-08-18,151335,148208.0,146349.0,132458.0,149644.0,196654.0,173030.0,208612.0,197281.0,198538.0,179439.0,167197.0,178445.16666666666
2020-08-19,148208,143655.0,151335.0,146349.0,132458.0,194976.0,175850.0,200098.0,199626.0,195864.0,198538.0,160722.85714285713,177566.16666666666
2020-08-20,143655,155925.0,148208.0,151335.0,146349.0,176561.0,165168.0,196658.0,189744.0,202881.0,195864.0,154041.7142857143,175615.56666666668
2020-08-21,155925,159428.0,143655.0,148208.0,151335.0,173737.0,156931.0,174916.0,174543.0,201112.0,202881.0,149340.85714285713,173828.03333333333
2020-08-22,159428,161737.0,155925.0,143655.0,148208.0,149644.0,149407.0,166262.0,168864.0,166673.0,201112.0,146796.2857142857,172371.33333333334
2020-08-23,161737,187477.0,159428.0,155925.0,143655.0,132458.0,158993.0,178006.0,178655.0,137008.0,166673.0,148194.0,171360.8
2020-08-24,187477,186000.0,161737.0,159428.0,155925.0,146349.0,192624.0,192243.0,201034.0,131680.0,137008.0,152376.7142857143,170933.93333333332
2020-08-25,186000,152877.0,187477.0,161737.0,159428.0,151335.0,196654.0,173030.0,208612.0,142416.0,131680.0,158252.14285714287,171554.36666666667
2020-08-26,152877,169235.0,186000.0,187477.0,161737.0,148208.0,194976.0,175850.0,200098.0,144355.0,142416.0,163204.2857142857,171799.2
2020-08-27,169235,169728.0,152877.0,186000.0,187477.0,143655.0,176561.0,165168.0,196658.0,154019.0,144355.0,163871.2857142857,170193.96666666667
2020-08-28,169728,157366.0,169235.0,152877.0,186000.0,155925.0,173737.0,156931.0,174916.0,155919.0,154019.0,167525.57142857142,168881.4
2020-08-29,157366,136586.0,169728.0,169235.0,152877.0,159428.0,149644.0,149407.0,166262.0,162992.0,155919.0,169497.42857142858,167869.06666666668
2020-08-30,136586,142345.0,157366.0,169728.0,169235.0,161737.0,132458.0,158993.0,178006.0,147902.0,162992.0,169202.85714285713,166559.33333333334
2020-08-31,142345,148628.0,136586.0,157366.0,169728.0,187477.0,146349.0,192624.0,192243.0,135953.0,147902.0,165609.85714285713,165281.66666666666
2020-09-01,148628,159644.0,142345.0,136586.0,157366.0,186000.0,151335.0,196654.0,173030.0,145653.0,135953.0,159162.42857142858,164484.43333333332
2020-09-02,159644,165090.0,148628.0,142345.0,136586.0,152877.0,148208.0,194976.0,175850.0,165032.0,145653.0,153823.57142857142,163505.16666666666
2020-09-03,165090,164625.0,159644.0,148628.0,142345.0,169235.0,143655.0,176561.0,165168.0,178071.0,165032.0,154790.2857142857,162418.53333333333
2020-09-04,164625,135671.0,165090.0,159644.0,148628.0,169728.0,155925.0,173737.0,156931.0,156467.0,178071.0,154198.14285714287,162153.86666666667
2020-09-05,135671,134051.0,164625.0,165090.0,159644.0,157366.0,159428.0,149644.0,149407.0,141617.0,156467.0,153469.14285714287,161779.7
2020-09-06,134051,139862.0,135671.0,164625.0,165090.0,136586.0,161737.0,132458.0,158993.0,123258.0,141617.0,150369.85714285713,160796.46666666667
2020-09-07,139862,160943.0,134051.0,135671.0,164625.0,142345.0,187477.0,146349.0,192624.0,128175.0,123258.0,150007.7142857143,160033.8
2020-09-08,160943,163131.0,139862.0,134051.0,135671.0,148628.0,186000.0,151335.0,196654.0,150285.0,128175.0,149653.0,159715.63333333333
2020-09-09,163131,173525.0,160943.0,139862.0,134051.0,159644.0,152877.0,148208.0,194976.0,156309.0,150285.0,151412.2857142857,159780.63333333333
2020-09-10,173525,156396.0,163131.0,160943.0,139862.0,165090.0,169235.0,143655.0,176561.0,175087.0,156309.0,151910.42857142858,158797.53333333333
2020-09-11,156396,123692.0,173525.0,163131.0,160943.0,164625.0,169728.0,155925.0,173737.0,175320.0,175087.0,153115.42857142858,158026.56666666668
2020-09-12,123692,125168.0,156396.0,173525.0,163131.0,135671.0,157366.0,159428.0,149644.0,140284.0,175320.0,151939.85714285713,156740.56666666668
2020-09-13,125168,140333.0,123692.0,156396.0,173525.0,134051.0,136586.0,161737.0,132458.0,131628.0,140284.0,150228.57142857142,154978.26666666666
2020-09-14,140333,120318.0,125168.0,123692.0,156396.0,139862.0,142345.0,187477.0,146349.0,142795.0,131628.0,148959.57142857142,153359.3
2020-09-15,120318,122745.0,140333.0,125168.0,123692.0,160943.0,148628.0,186000.0,151335.0,158631.0,142795.0,149026.85714285713,153048.93333333332
2020-09-16,122745,132433.0,120318.0,140333.0,125168.0,163131.0,159644.0,152877.0,148208.0,146321.0,158631.0,143223.2857142857,152644.26666666666
2020-09-17,132433,126466.0,122745.0,120318.0,140333.0,173525.0,165090.0,169235.0,143655.0,137217.0,146321.0,137453.85714285713,151857.46666666667
2020-09-18,126466,104631.0,132433.0,122745.0,120318.0,156396.0,164625.0,169728.0,155925.0,129578.0,137217.0,131583.57142857142,151227.4
2020-09-19,104631,102087.0,126466.0,132433.0,122745.0,123692.0,135671.0,157366.0,159428.0,134240.0,129578.0,127307.85714285714,150502.66666666666
2020-09-20,102087,113299.0,104631.0,126466.0,132433.0,125168.0,134051.0,136586.0,161737.0,132112.0,134240.0,124584.85714285714,149201.86666666667
2020-09-21,113299,115339.0,102087.0,104631.0,126466.0,140333.0,139862.0,142345.0,187477.0,144358.0,132112.0,121287.57142857143,147407.26666666666
2020-09-22,115339,122567.0,113299.0,102087.0,104631.0,120318.0,160943.0,148628.0,186000.0,177502.0,144358.0,117425.57142857143,145869.63333333333
2020-09-23,122567,126418.0,115339.0,113299.0,102087.0,122745.0,163131.0,159644.0,152877.0,158095.0,177502.0,116714.28571428571,144323.03333333333
2020-09-24,126418,130336.0,122567.0,115339.0,113299.0,132433.0,173525.0,165090.0,169235.0,147724.0,158095.0,116688.85714285714,142159.36666666667
2020-09-25,130336,121738.0,126418.0,122567.0,115339.0,126466.0,156396.0,164625.0,169728.0,152827.0,147724.0,115829.57142857143,140173.3
2020-09-26,121738,128592.0,130336.0,126418.0,122567.0,104631.0,123692.0,135671.0,157366.0,142426.0,152827.0,116382.42857142857,139421.93333333332
2020-09-27,128592,143996.0,121738.0,130336.0,126418.0,102087.0,125168.0,134051.0,136586.0,140615.0,142426.0,118826.28571428571,137838.7
2020-09-28,143996,144392.0,128592.0,121738.0,130336.0,113299.0,140333.0,139862.0,142345.0,141173.0,140615.0,122612.71428571429,136467.5
2020-09-29,144392,130746.0,143996.0,128592.0,121738.0,115339.0,120318.0,160943.0,148628.0,138386.0,141173.0,126998.0,136021.83333333334
2020-09-30,130746,124448.0,144392.0,143996.0,128592.0,122567.0,122745.0,163131.0,159644.0,149338.0,138386.0,131148.42857142858,136282.03333333333
2020-10-01,124448,119364.0,130746.0,144392.0,143996.0,126418.0,132433.0,173525.0,165090.0,175819.0,149338.0,132316.85714285713,135895.4
2020-10-02,119364,106734.0,124448.0,130746.0,144392.0,130336.0,126466.0,156396.0,164625.0,136374.0,175819.0,132035.42857142858,135089.4
2020-10-03,106734,105318.0,119364.0,124448.0,130746.0,121738.0,104631.0,123692.0,135671.0,127648.0,136374.0,130468.0,133746.73333333334
2020-10-04,105318,117408.0,106734.0,119364.0,124448.0,128592.0,102087.0,125168.0,134051.0,111215.0,127648.0,128324.57142857143,131801.53333333333
2020-10-05,117408,118881.0,105318.0,106734.0,119364.0,143996.0,113299.0,140333.0,139862.0,115438.0,111215.0,124999.71428571429,129824.63333333333
2020-10-06,118881,121276.0,117408.0,105318.0,106734.0,144392.0,115339.0,120318.0,160943.0,140154.0,115438.0,121201.42857142857,129215.86666666667
2020-10-07,121276,115797.0,118881.0,117408.0,105318.0,130746.0,122567.0,122745.0,163131.0,128499.0,140154.0,117557.0,128710.2
2020-10-08,115797,115621.0,121276.0,118881.0,117408.0,124448.0,126418.0,132433.0,173525.0,124031.0,128499.0,116204.14285714286,128090.66666666667
2020-10-09,115621,109591.0,115797.0,121276.0,118881.0,119364.0,130336.0,126466.0,156396.0,124796.0,124031.0,114968.28571428571,126585.8
2020-10-10,109591,109203.0,115621.0,115797.0,121276.0,106734.0,121738.0,104631.0,123692.0,123347.0,124796.0,114433.57142857143,125002.13333333333
2020-10-11,109203,115034.0,109591.0,115621.0,115797.0,105318.0,128592.0,102087.0,125168.0,112699.0,123347.0,114841.71428571429,122871.0
2020-10-12,115034,117329.0,109203.0,109591.0,115621.0,117408.0,143996.0,113299.0,140333.0,111027.0,112699.0,115396.71428571429,121297.9
2020-10-13,117329,116042.0,115034.0,109203.0,109591.0,118881.0,144392.0,115339.0,120318.0,124046.0,111027.0,115057.57142857143,121009.3
2020-10-14,116042,118942.0,117329.0,115034.0,109203.0,121276.0,130746.0,122567.0,122745.0,124453.0,124046.0,114835.85714285714,120748.0
2020-10-15,118942,119472.0,116042.0,117329.0,115034.0,115797.0,124448.0,126418.0,132433.0,127824.0,124453.0,114088.14285714286,119938.3
2020-10-16,119472,106085.0,118942.0,116042.0,117329.0,115621.0,119364.0,130336.0,126466.0,124308.0,127824.0,114537.42857142857,119892.43333333333
2020-10-17,106085,104650.0,119472.0,118942.0,116042.0,109591.0,106734.0,121738.0,104631.0,123510.0,124308.0,115087.57142857143,119783.33333333333
2020-10-18,104650,116323.0,106085.0,119472.0,118942.0,109203.0,105318.0,128592.0,102087.0,112395.0,123510.0,114586.71428571429,118905.06666666667
2020-10-19,116323,120125.0,104650.0,106085.0,119472.0,115034.0,117408.0,143996.0,113299.0,112976.0,112395.0,113936.28571428571,118177.86666666667
2020-10-20,120125,122147.0,116323.0,104650.0,106085.0,117329.0,118881.0,144392.0,115339.0,125350.0,112976.0,114120.42857142857,118567.6
2020-10-21,122147,125364.0,120125.0,116323.0,104650.0,116042.0,121276.0,130746.0,122567.0,127288.0,125350.0,114519.85714285714,119168.86666666667
2020-10-22,125364,123335.0,122147.0,120125.0,116323.0,118942.0,115797.0,124448.0,126418.0,126354.0,127288.0,115392.0,119463.8
2020-10-23,123335,110835.0,125364.0,122147.0,120125.0,119472.0,115621.0,119364.0,130336.0,125188.0,126354.0,116309.42857142857,119797.96666666666
2020-10-24,110835,105630.0,123335.0,125364.0,122147.0,106085.0,109591.0,106734.0,121738.0,125217.0,125188.0,116861.28571428571,119823.56666666667
2020-10-25,105630,118637.0,110835.0,123335.0,125364.0,104650.0,109203.0,105318.0,128592.0,113463.0,125217.0,117539.85714285714,119304.13333333333
2020-10-26,118637,117580.0,105630.0,110835.0,123335.0,116323.0,115034.0,117408.0,143996.0,115405.0,113463.0,117679.85714285714,118480.6
2020-10-27,117580,118593.0,118637.0,105630.0,110835.0,120125.0,117329.0,118881.0,144392.0,125913.0,115405.0,118010.42857142857,118377.23333333334
2020-10-28,118593,120202.0,117580.0,118637.0,105630.0,122147.0,116042.0,121276.0,130746.0,126989.0,125913.0,117646.85714285714,118010.16666666667
2020-10-29,120202,122224.0,118593.0,117580.0,118637.0,125364.0,118942.0,115797.0,124448.0,129033.0,126989.0,117139.14285714286,117163.4
2020-10-30,122224,112805.0,120202.0,118593.0,117580.0,123335.0,119472.0,115621.0,119364.0,133604.0,129033.0,116401.71428571429,116357.06666666667
2020-10-31,112805,114855.0,122224.0,120202.0,118593.0,110835.0,106085.0,109591.0,106734.0,125014.0,133604.0,116243.0,116073.0
2020-11-01,114855,123419.0,112805.0,122224.0,120202.0,105630.0,104650.0,109203.0,105318.0,114591.0,125014.0,116524.42857142857,115684.9
2020-11-02,123419,122065.0,114855.0,112805.0,122224.0,118637.0,116323.0,115034.0,117408.0,117766.0,114591.0,117842.28571428571,115534.6
2020-11-03,122065,120534.0,123419.0,114855.0,112805.0,117580.0,120125.0,117329.0,118881.0,127118.0,117766.0,118525.42857142857,116090.76666666666
2020-11-04,120534,118616.0,122065.0,123419.0,114855.0,118593.0,122147.0,116042.0,121276.0,127372.0,127118.0,119166.14285714286,116649.0
2020-11-05,118616,117652.0,120534.0,122065.0,123419.0,120202.0,125364.0,118942.0,115797.0,127199.0,127372.0,119443.42857142857,116753.2
2020-11-06,117652,108576.0,118616.0,120534.0,122065.0,122224.0,123335.0,119472.0,115621.0,128255.0,127199.0,119216.85714285714,116744.36666666667
2020-11-07,108576,107166.0,117652.0,118616.0,120534.0,112805.0,110835.0,106085.0,109591.0,131662.0,128255.0,118563.71428571429,116623.56666666667
2020-11-08,107166,119150.0,108576.0,117652.0,118616.0,114855.0,105630.0,104650.0,109203.0,123213.0,131662.0,117959.57142857143,116382.86666666667
2020-11-09,119150,121202.0,107166.0,108576.0,117652.0,123419.0,118637.0,116323.0,115034.0,118125.0,123213.0,116861.14285714286,116101.03333333334
2020-11-10,121202,122832.0,119150.0,107166.0,108576.0,122065.0,117580.0,120125.0,117329.0,126543.0,118125.0,116251.28571428571,116419.66666666667
2020-11-11,122832,121526.0,121202.0,119150.0,107166.0,120534.0,118593.0,122147.0,116042.0,133748.0,126543.0,116128.0,116819.63333333333
2020-11-12,121526,119467.0,122832.0,121202.0,119150.0,118616.0,120202.0,125364.0,118942.0,142020.0,133748.0,116456.28571428571,117079.56666666667
2020-11-13,119467,109822.0,121526.0,122832.0,121202.0,117652.0,122224.0,123335.0,119472.0,138742.0,142020.0,116872.0,117219.46666666666
2020-11-14,109822,109321.0,119467.0,121526.0,122832.0,108576.0,112805.0,110835.0,106085.0,133823.0,138742.0,117131.28571428571,117333.63333333333
2020-11-15,109321,118680.0,109822.0,119467.0,121526.0,107166.0,114855.0,105630.0,104650.0,125179.0,133823.0,117309.28571428571,117029.63333333333
2020-11-16,118680,122273.0,109321.0,109822.0,119467.0,119150.0,123419.0,118637.0,116323.0,125216.0,125179.0,117617.14285714286,116691.26666666666
