prcp,tmin,tmax,rh_mean,rh_max,dew_point,solar_rad,cloud_cover,daylight_hours,sunshine_hours,is_weekend,is_holiday,day_of_week,tavg,hdd,cdd,tavg_3day,cdd_3day,hdd_3day,tavg_lag1,lag_0,lag_1,lag_2,lag_3,lag_7,lag_14,lag_21,lag_28,lag_365,lag_366,rolling_7,rolling_30
0.0,33.0,52.0,39,48,16.4,19.92,0,11.84,11.69,1,0,5,42.5,7.5,0.0,53.3,0.0,2.5,60.0,110810,115813.0,118569.0,120607.0,124363.0,118029.0,128536.0,132183.0,126067.0,128016.0,121872.9,128533.6
0.0,31.0,54.0,40,51,17.9,16.88,17,11.88,11.74,1,0,6,42.5,7.5,0.0,48.3,0.0,5.0,42.5,106228,110810.0,115813.0,118569.0,121035.0,116302.0,126574.0,126416.0,114037.0,126067.0,119936.7,127568.2
0.0,24.0,39.0,34,48,4.0,20.69,23,11.93,11.78,0,0,0,31.5,18.5,0.0,38.8,0.0,11.2,42.5,130016,106228.0,110810.0,115813.0,130321.0,127058.0,136545.0,130360.0,112339.0,114037.0,117821.4,126430.4
0.0,29.0,37.0,55,75,16.1,9.0,92,11.98,7.36,0,0,1,33.0,17.0,0.0,35.7,0.0,14.3,31.5,132268,130016.0,106228.0,110810.0,122402.0,135634.0,131994.0,129738.0,125963.0,112339.0,117777.9,126358.1
0.0,34.0,47.0,79,91,33.3,10.07,99,12.02,4.27,0,0,2,40.5,9.5,0.0,35.0,0.0,15.0,33.0,127813,132268.0,130016.0,106228.0,120607.0,128236.0,126791.0,135983.0,123622.0,125963.0,119187.3,126553.2
0.6,41.0,47.0,94,97,41.0,2.22,100,12.07,0.0,0,0,3,44.0,6.0,0.0,39.2,0.0,10.8,40.5,125791,127813.0,132268.0,130016.0,118569.0,128077.0,125507.0,140048.0,120106.0,123622.0,120216.7,126468.3
0.07,31.0,43.0,45,92,14.4,20.23,52,12.11,11.92,0,0,4,37.0,13.0,0.0,40.5,0.0,9.5,44.0,126141,125791.0,127813.0,132268.0,115813.0,133762.0,126063.0,138927.0,121029.0,120106.0,121248.4,126336.7
0.0,33.0,59.0,56,85,23.8,21.28,0,12.16,11.94,1,0,5,46.0,4.0,0.0,42.3,0.0,7.7,37.0,114326,126141.0,125791.0,127813.0,110810.0,124363.0,118029.0,128536.0,117898.0,121029.0,122723.9,126008.7
0.0,42.0,63.0,63,88,30.1,21.51,2,12.21,11.97,1,0,6,52.5,0.0,0.0,45.2,0.0,5.7,46.0,108863,114326.0,126141.0,125791.0,106228.0,121035.0,116302.0,126574.0,108006.0,117898.0,123226.1,125151.3
0.0,42.0,62.0,73,95,34.1,21.49,0,12.25,12.0,0,0,0,52.0,0.0,0.0,50.2,0.0,1.3,52.5,118163,108863.0,114326.0,126141.0,130016.0,130321.0,127058.0,136545.0,110110.0,108006.0,123602.6,124149.1
0.0,43.0,66.0,83,97,41.5,20.47,51,12.3,12.0,0,0,1,54.5,0.0,0.0,53.0,0.0,0.0,52.0,117592,118163.0,108863.0,114326.0,132268.0,122402.0,135634.0,131994.0,122419.0,110110.0,121909.3,123803.4
1.27,47.0,56.0,92,99,46.4,5.43,90,12.34,0.72,0,0,2,51.5,0.0,0.0,52.7,0.0,0.0,54.5,119037,117592.0,118163.0,108863.0,127813.0,120607.0,128236.0,126791.0,115575.0,122419.0,119812.7,123504.0
0.01,49.0,68.0,93,100,52.0,16.21,99,12.39,9.38,0,0,3,58.5,0.0,0.0,54.8,0.0,0.0,51.5,117259,119037.0,117592.0,118163.0,125791.0,118569.0,128077.0,125507.0,116769.0,115575.0,118559.0,122920.4
0.19,52.0,82.0,74,99,51.4,14.31,50,12.43,8.05,0,0,4,67.0,0.0,2.0,59.0,0.7,0.0,58.5,116519,117259.0,119037.0,117592.0,126141.0,115813.0,133762.0,126063.0,112983.0,116769.0,117340.1,122429.2
0.0,50.0,69.0,64,76,41.3,17.68,44,12.48,10.4,1,0,5,59.5,0.0,0.0,61.7,0.7,0.0,67.0,104347,116519.0,117259.0,119037.0,114326.0,110810.0,124363.0,118029.0,109059.0,112983.0,115965.6,122086.8
0.76,48.0,60.0,89,98,50.5,3.57,84,12.52,0.0,1,0,6,54.0,0.0,0.0,60.2,0.7,0.0,59.5,105956,104347.0,116519.0,117259.0,108863.0,106228.0,121035.0,116302.0,106277.0,109059.0,114540.0,121381.5
0.0,45.0,55.0,49,81,27.8,21.22,33,12.57,11.9,0,0,0,50.0,0.0,0.0,54.5,0.0,0.0,54.0,114360,105956.0,104347.0,116519.0,118163.0,130016.0,130321.0,127058.0,106911.0,106277.0,114124.7,120711.2
0.0,42.0,61.0,68,91,34.6,22.77,17,12.61,12.0,0,0,1,51.5,0.0,0.0,51.8,0.0,0.0,50.0,114118,114360.0,105956.0,104347.0,117592.0,132268.0,122402.0,135634.0,111212.0,106911.0,113581.4,120588.9
0.35,50.0,67.0,85,97,48.9,9.6,99,12.66,4.98,0,0,2,58.5,0.0,0.0,53.3,0.0,0.0,51.5,114786,114118.0,114360.0,105956.0,119037.0,127813.0,120607.0,128236.0,111690.0,111212.0,113085.1,120516.1
0.03,38.0,58.0,68,100,34.1,11.08,65,12.7,6.0,0,0,3,48.0,2.0,0.0,52.7,0.0,0.7,58.5,116292,114786.0,114118.0,114360.0,117259.0,125791.0,118569.0,128077.0,109617.0,111690.0,112477.9,120107.1
0.0,28.0,39.0,44,63,13.7,15.26,43,12.75,7.75,0,0,4,33.5,16.5,0.0,46.7,0.0,6.2,48.0,120447,116292.0,114786.0,114118.0,116519.0,126141.0,115813.0,133762.0,109109.0,109617.0,112339.7,119462.3
0.0,32.0,53.0,44,61,18.4,24.13,11,12.79,12.02,1,0,5,42.5,7.5,0.0,41.3,0.0,8.7,33.5,111331,120447.0,116292.0,114786.0,104347.0,114326.0,110810.0,124363.0,109396.0,109109.0,112900.9,119202.7
0.0,45.0,65.0,50,74,30.7,19.54,54,12.84,11.36,1,0,6,55.0,0.0,0.0,43.7,0.0,8.0,42.5,104967,111331.0,120447.0,116292.0,105956.0,108863.0,106228.0,121035.0,103204.0,109396.0,113898.6,118644.5
0.0,48.0,68.0,42,60,29.4,24.04,5,12.88,12.06,0,0,0,58.0,0.0,0.0,51.8,0.0,2.5,55.0,114036,104967.0,111331.0,120447.0,114360.0,118163.0,130016.0,130321.0,101605.0,103204.0,113757.3,117684.7
0.0,47.0,70.0,43,64,28.9,24.55,6,12.92,12.21,0,0,1,58.5,0.0,0.0,57.2,0.0,0.0,58.0,113346,114036.0,104967.0,111331.0,114118.0,117592.0,132268.0,122402.0,105411.0,101605.0,113711.0,117340.4
0.0,51.0,72.0,56,71,38.2,20.92,49,12.97,10.87,0,0,2,61.5,0.0,0.0,59.3,0.0,0.0,58.5,113367,113346.0,114036.0,104967.0,114786.0,119037.0,127813.0,120607.0,104373.0,105411.0,113600.7,117084.1
0.0,49.0,70.0,69,89,42.6,23.45,5,13.01,12.16,0,0,3,59.5,0.0,0.0,59.8,0.0,0.0,61.5,113231,113367.0,113346.0,114036.0,116292.0,117259.0,125791.0,118569.0,105413.0,104373.0,113398.0,116519.0
0.01,49.0,59.0,87,98,44.5,12.21,71,13.06,8.94,0,0,4,54.0,0.0,0.0,58.3,0.0,0.0,59.5,113740,113231.0,113367.0,113346.0,120447.0,116519.0,126141.0,115813.0,106910.0,105413.0,112960.7,116213.3
0.01,51.0,70.0,87,99,50.1,16.39,97,13.1,10.0,1,0,5,60.5,0.0,0.0,58.0,0.0,0.0,54.0,105504,113740.0,113231.0,113367.0,111331.0,104347.0,114326.0,110810.0,108499.0,106910.0,112002.6,115984.4
0.42,47.0,57.0,97,100,52.6,4.14,100,13.15,0.0,1,0,6,52.0,0.0,0.0,55.5,0.0,0.0,60.5,105602,105504.0,113740.0,113231.0,104967.0,105956.0,108863.0,106228.0,103586.0,108499.0,111170.1,115548.9
0.49,45.0,51.0,87,95,42.5,4.24,100,13.19,0.0,0,0,0,48.0,2.0,0.0,53.5,0.0,0.7,52.0,117678,105602.0,105504.0,113740.0,114036.0,114360.0,118163.0,130016.0,100836.0,103586.0,111260.9,115208.5
0.06,44.0,65.0,71,94,41.8,20.55,61,13.23,12.23,0,0,1,54.5,0.0,0.0,51.5,0.0,0.7,48.0,115146,117678.0,105602.0,105504.0,113346.0,114118.0,117592.0,132268.0,108641.0,100836.0,111781.1,115437.5
0.0,48.0,72.0,77,95,47.0,17.22,61,13.28,8.9,0,0,2,60.0,0.0,0.0,54.2,0.0,0.7,54.5,114547,115146.0,117678.0,105602.0,113367.0,114786.0,119037.0,127813.0,105963.0,108641.0,112038.3,115734.7
0.83,45.0,58.0,94,98,50.2,4.22,96,13.32,0.62,0,0,3,51.5,0.0,0.0,55.3,0.0,0.0,60.0,116273,114547.0,115146.0,117678.0,113231.0,116292.0,117259.0,125791.0,106648.0,105963.0,112206.9,115219.1
0.04,41.0,53.0,74,93,37.0,17.77,57,13.36,9.96,0,0,4,47.0,3.0,0.0,52.8,0.0,1.0,51.5,115586,116273.0,114547.0,115146.0,113740.0,120447.0,116519.0,126141.0,107893.0,106648.0,112641.4,114685.9
0.0,43.0,56.0,71,94,37.6,12.41,89,13.41,6.07,1,0,5,49.5,0.5,0.0,49.3,0.0,1.2,47.0,106596,115586.0,116273.0,114547.0,105504.0,111331.0,104347.0,114326.0,109478.0,107893.0,112905.1,114278.4
0.0,49.0,64.0,67,85,39.6,16.05,57,13.45,12.14,1,0,6,56.5,0.0,0.0,51.0,0.0,1.2,49.5,103432,106596.0,115586.0,116273.0,105602.0,104967.0,105956.0,108863.0,106391.0,109478.0,113061.1,113638.5
0.0,52.0,65.0,73,92,43.0,18.46,41,13.49,11.53,0,0,0,58.5,0.0,0.0,54.8,0.0,0.2,56.5,113034,103432.0,106596.0,115586.0,117678.0,114036.0,114360.0,118163.0,102400.0,106391.0,112751.1,112881.6
0.0,53.0,76.0,63,91,43.6,23.82,26,13.53,13.07,0,0,1,64.5,0.0,0.0,59.8,0.0,0.0,58.5,113496,113034.0,103432.0,106596.0,115146.0,113346.0,114118.0,117592.0,106144.0,102400.0,112087.7,112838.5
0.11,39.0,68.0,62,78,40.1,17.85,48,13.57,11.98,0,0,2,53.5,0.0,0.0,58.8,0.0,0.0,64.5,113972,113496.0,113034.0,103432.0,114547.0,113367.0,114786.0,119037.0,107374.0,106144.0,111852.0,112992.9
0.0,36.0,48.0,45,63,20.6,17.51,49,13.61,10.03,0,0,3,42.0,8.0,0.0,53.3,0.0,2.7,53.5,117557,113972.0,113496.0,113034.0,116273.0,113231.0,116292.0,117259.0,109181.0,107374.0,111769.9,112853.2
0.0,39.0,64.0,45,65,26.9,26.23,17,13.66,13.5,0,0,4,51.5,0.0,0.0,49.0,0.0,2.7,42.0,114808,117557.0,113972.0,113496.0,115586.0,113740.0,120447.0,116519.0,109799.0,109181.0,111953.3,112852.1
0.0,52.0,72.0,48,67,35.7,24.58,54,13.7,10.97,1,0,5,62.0,0.0,0.0,51.8,0.0,2.7,51.5,103866,114808.0,117557.0,113972.0,106596.0,105504.0,111331.0,104347.0,110868.0,109799.0,111842.1,112711.1
0.59,49.0,63.0,72,94,44.5,10.41,81,13.74,5.34,1,0,6,56.0,0.0,0.0,56.5,0.0,0.0,62.0,103336,103866.0,114808.0,117557.0,103432.0,105602.0,104967.0,105956.0,101933.0,110868.0,111452.1,112264.7
0.0,41.0,60.0,47,68,28.0,27.48,11,13.78,13.62,0,0,0,50.5,0.0,0.0,56.2,0.0,0.0,56.0,113175,103336.0,103866.0,114808.0,113034.0,117678.0,114036.0,114360.0,104175.0,101933.0,111438.4,111825.2
0.0,46.0,64.0,52,77,32.5,23.16,55,13.82,12.81,0,0,1,55.0,0.0,0.0,53.8,0.0,0.0,50.5,113664,113175.0,103336.0,103866.0,113496.0,115146.0,113346.0,114118.0,110360.0,104175.0,111458.6,112119.5
0.05,52.0,85.0,73,93,52.5,21.5,88,13.86,11.93,0,0,2,68.5,0.0,3.5,58.0,1.2,0.0,55.0,116211,113664.0,113175.0,103336.0,113972.0,114547.0,113367.0,114786.0,106833.0,110360.0,111482.6,112376.4
0.02,59.0,75.0,83,91,59.2,8.83,98,13.9,1.77,0,0,3,67.0,0.0,2.0,63.5,1.8,0.0,68.5,119535,116211.0,113664.0,113175.0,117557.0,116273.0,113231.0,116292.0,108896.0,106833.0,111802.4,112438.1
0.03,46.0,71.0,56,83,43.6,21.83,43,13.94,13.78,0,0,4,58.5,0.0,0.0,64.7,1.8,0.0,67.0,115848,119535.0,116211.0,113664.0,114808.0,115586.0,113740.0,120447.0,109556.0,108896.0,112085.0,112618.7
0.0,42.0,65.0,48,63,31.3,27.73,35,13.98,13.8,1,0,5,53.5,0.0,0.0,59.7,0.7,0.0,58.5,103765,115848.0,119535.0,116211.0,103866.0,106596.0,105504.0,111331.0,107240.0,109556.0,112233.6,112654.1
0.0,56.0,82.0,48,74,44.2,21.77,73,14.02,12.41,1,0,6,69.0,0.0,4.0,60.3,1.3,0.0,53.5,104744,103765.0,115848.0,119535.0,103336.0,103432.0,105602.0,104967.0,101092.0,107240.0,112219.1,112236.5
0.58,52.0,66.0,78,94,50.0,7.15,98,14.05,1.0,0,0,0,59.0,0.0,0.0,60.5,1.3,0.0,69.0,116045,104744.0,103765.0,115848.0,113175.0,113034.0,117678.0,114036.0,101934.0,101092.0,112420.3,111713.1
0.23,52.0,73.0,87,97,54.6,15.22,96,14.09,6.11,0,0,1,62.5,0.0,0.0,63.5,1.3,0.0,59.0,115824,116045.0,104744.0,103765.0,113664.0,113496.0,115146.0,113346.0,106922.0,101934.0,112830.3,111870.2
0.31,52.0,62.0,92,96,52.2,6.15,94,14.13,0.29,0,0,2,57.0,0.0,0.0,59.5,0.0,0.0,62.5,115496,115824.0,116045.0,104744.0,116211.0,113972.0,114547.0,113367.0,104493.0,106922.0,113138.9,112232.1
0.0,50.0,66.0,56,78,38.8,26.57,41,14.16,12.52,0,0,3,58.0,0.0,0.0,59.2,0.0,0.0,57.0,112628,115496.0,115824.0,116045.0,119535.0,117557.0,116273.0,113231.0,106901.0,104493.0,113036.7,112280.8
0.0,49.0,66.0,58,80,39.0,23.22,83,14.2,12.74,0,0,4,57.5,0.0,0.0,57.5,0.0,0.0,58.0,111869,112628.0,115496.0,115824.0,115848.0,114808.0,115586.0,113740.0,105000.0,106901.0,112050.0,112256.9
0.05,48.0,55.0,78,91,43.1,12.25,80,14.24,6.41,1,0,5,51.5,0.0,0.0,55.7,0.0,0.0,57.5,104435,111869.0,112628.0,115496.0,103765.0,103866.0,106596.0,105504.0,107045.0,105000.0,111481.6,112206.9
0.47,46.0,65.0,73,93,41.5,18.15,67,14.27,8.31,1,0,6,55.5,0.0,0.0,54.8,0.0,0.0,51.5,101730,104435.0,111869.0,112628.0,104744.0,103336.0,103432.0,105602.0,105448.0,107045.0,111577.3,111913.7
0.03,47.0,60.0,75,94,44.1,12.51,86,14.3,2.9,0,0,0,53.5,0.0,0.0,53.5,0.0,0.0,55.5,113642,101730.0,104435.0,111869.0,116045.0,113175.0,113034.0,117678.0,101273.0,105448.0,111146.7,111513.4
0.0,49.0,67.0,56,84,37.3,20.95,64,14.34,13.15,0,0,1,58.0,0.0,0.0,55.7,0.0,0.0,53.5,112533,113642.0,101730.0,104435.0,115824.0,113664.0,113496.0,115146.0,106548.0,101273.0,110803.4,111784.7
0.0,46.0,68.0,53,74,36.3,27.86,15,14.37,13.99,0,0,2,57.0,0.0,0.0,56.2,0.0,0.0,58.0,112466,112533.0,113642.0,101730.0,115496.0,116211.0,113972.0,114547.0,106020.0,106548.0,110333.3,112015.7
0.0,50.0,72.0,49,68,36.7,26.41,11,14.41,14.0,0,0,3,61.0,0.0,0.0,58.7,0.0,0.0,57.0,112234,112466.0,112533.0,113642.0,112628.0,119535.0,117557.0,116273.0,105496.0,106020.0,109900.4,111842.0
0.0,52.0,76.0,52,80,40.1,26.69,17,14.44,14.0,0,0,4,64.0,0.0,0.0,60.7,0.0,0.0,61.0,114713,112234.0,112466.0,112533.0,111869.0,115848.0,114808.0,115586.0,104813.0,105496.0,109844.1,111744.9
0.0,55.0,79.0,53,90,42.9,25.86,28,14.47,14.0,1,0,5,67.0,0.0,2.0,64.0,0.7,0.0,64.0,106969,114713.0,112234.0,112466.0,104435.0,103765.0,103866.0,106596.0,112782.0,104813.0,110250.4,111750.4
0.01,59.0,75.0,55,77,44.8,21.23,81,14.5,12.1,1,0,6,67.0,0.0,2.0,66.0,1.3,0.0,67.0,106379,106969.0,114713.0,112234.0,101730.0,104744.0,103336.0,103432.0,109350.0,112782.0,110612.4,111440.3
0.0,56.0,78.0,60,90,46.9,25.62,21,14.53,14.0,0,0,0,67.0,0.0,2.0,67.0,2.0,0.0,67.0,119562,106379.0,106969.0,114713.0,113642.0,116045.0,113175.0,113034.0,101478.0,109350.0,111276.6,111133.4
0.0,60.0,82.0,50,78,46.4,24.8,26,14.56,13.88,0,0,1,71.0,0.0,6.0,68.3,3.3,0.0,67.0,125449,119562.0,106379.0,106969.0,112533.0,115824.0,113664.0,113496.0,106351.0,101478.0,112122.3,111565.6
0.0,65.0,86.0,53,77,50.2,28.56,11,14.59,14.0,0,0,2,75.5,0.0,10.5,71.2,6.2,0.0,71.0,135636,125449.0,119562.0,106379.0,112466.0,115496.0,116211.0,113972.0,104990.0,106351.0,113967.4,112299.5
0.0,59.0,76.0,60,87,47.1,28.03,58,14.62,14.0,0,0,3,67.5,0.0,2.5,71.3,6.3,0.0,75.5,127285,135636.0,125449.0,119562.0,112234.0,112628.0,119535.0,117557.0,104160.0,104990.0,117277.4,113052.9
0.0,58.0,79.0,64,91,50.4,27.95,33,14.65,14.0,0,0,4,68.5,0.0,3.5,70.5,5.5,0.0,67.5,125978,127285.0,135636.0,125449.0,114713.0,111869.0,115848.0,114808.0,104754.0,104160.0,119427.6,113512.5
0.0,65.0,89.0,53,71,56.4,19.43,82,14.68,11.0,1,0,5,77.0,0.0,12.0,71.0,6.0,0.0,68.5,131007,125978.0,127285.0,135636.0,106969.0,104435.0,103765.0,103866.0,109076.0,104754.0,121036.9,113912.7
0.0,68.0,88.0,58,78,60.8,22.07,69,14.71,14.0,1,0,6,78.0,0.0,13.0,74.5,9.5,0.0,77.0,143933,131007.0,125978.0,127285.0,106379.0,101730.0,104744.0,103336.0,105665.0,109076.0,124470.9,114361.1
0.0,59.0,68.0,56,67,45.1,18.94,73,14.73,10.18,0,0,0,63.5,0.0,0.0,72.8,8.3,0.0,78.0,128641,143933.0,131007.0,125978.0,119562.0,113642.0,116045.0,113175.0,98759.0,105665.0,129835.7,115331.9
0.0,58.0,73.0,64,75,50.9,24.41,73,14.76,11.02,0,0,1,65.5,0.0,0.5,69.0,4.5,0.0,63.5,124219,128641.0,143933.0,131007.0,125449.0,112533.0,115824.0,113664.0,102478.0,98759.0,131132.7,116157.7
0.07,65.0,86.0,73,92,63.9,23.4,52,14.78,13.15,0,0,2,75.5,0.0,10.5,68.2,3.7,0.0,65.5,143580,124219.0,128641.0,143933.0,135636.0,112466.0,115496.0,116211.0,111744.0,102478.0,130957.0,116853.8
0.02,65.0,81.0,60,94,55.7,29.29,38,14.81,14.0,0,0,3,73.0,0.0,8.0,71.3,6.3,0.0,75.5,144678,143580.0,124219.0,128641.0,127285.0,112234.0,112628.0,119535.0,114887.0,111744.0,132091.9,117867.3
1.22,49.0,69.0,63,91,45.4,13.99,81,14.83,6.89,0,0,4,59.0,0.0,0.0,69.2,6.2,0.0,73.0,121714,144678.0,143580.0,124219.0,125978.0,114713.0,111869.0,115848.0,119979.0,114887.0,134576.6,118901.1
0.46,47.0,51.0,85,90,45.5,5.71,100,14.85,0.0,1,0,5,49.0,1.0,0.0,60.3,2.7,0.3,59.0,105407,121714.0,144678.0,143580.0,131007.0,106969.0,104435.0,103765.0,127358.0,119979.0,133967.4,119084.6
0.89,47.0,51.0,89,93,46.8,4.65,100,14.87,0.0,1,0,6,49.0,1.0,0.0,52.3,0.0,0.7,49.0,104357,105407.0,121714.0,144678.0,143933.0,106379.0,101730.0,104744.0,120443.0,127358.0,130310.3,118613.6
0.02,49.0,70.0,73,93,48.2,15.04,83,14.89,6.45,0,1,0,59.5,0.0,0.0,52.5,0.0,0.7,49.0,104281,104357.0,105407.0,121714.0,128641.0,119562.0,113642.0,116045.0,105733.0,120443.0,124656.6,118230.6
0.0,57.0,76.0,72,92,52.5,20.8,88,14.91,10.81,0,0,1,66.5,0.0,1.5,58.3,0.5,0.3,59.5,118089,104281.0,104357.0,105407.0,124219.0,125449.0,112533.0,115824.0,108395.0,105733.0,121176.6,118247.8
0.0,62.0,75.0,77,92,56.2,19.52,94,14.93,8.65,0,0,2,68.5,0.0,3.5,64.8,1.7,0.0,66.5,122150,118089.0,104281.0,104357.0,143580.0,135636.0,112466.0,115496.0,111306.0,108395.0,120300.9,118692.6
0.38,60.0,74.0,91,96,61.5,12.66,98,14.95,4.73,0,0,3,67.0,0.0,2.0,67.3,2.3,0.0,68.5,125374,122150.0,118089.0,104281.0,144678.0,127285.0,112234.0,112628.0,124072.0,111306.0,117239.4,118896.1
0.39,63.0,78.0,87,96,65.3,15.28,79,14.96,5.09,0,0,4,70.5,0.0,5.5,68.7,3.7,0.0,67.0,134942,125374.0,122150.0,118089.0,121714.0,125978.0,114713.0,111869.0,135911.0,124072.0,114481.7,119214.5
0.0,66.0,89.0,71,95,64.3,27.29,13,14.98,14.04,1,0,5,77.5,0.0,12.5,71.7,6.7,0.0,70.5,139282,134942.0,125374.0,122150.0,105407.0,131007.0,106969.0,104435.0,138728.0,135911.0,116371.4,119862.7
0.0,76.0,92.0,65,79,65.5,25.86,17,15.0,14.04,1,0,6,84.0,0.0,19.0,77.3,12.3,0.0,77.5,157383,139282.0,134942.0,125374.0,104357.0,143933.0,106379.0,101730.0,137443.0,138728.0,121210.7,120751.1
0.07,76.0,91.0,77,91,69.9,22.3,54,15.01,12.84,0,0,0,83.5,0.0,18.5,81.7,16.7,0.0,84.0,182078,157383.0,139282.0,134942.0,104281.0,128641.0,119562.0,113642.0,117827.0,137443.0,128785.9,122268.3
0.47,72.0,90.0,86,98,72.9,19.36,84,15.02,9.03,0,0,1,81.0,0.0,16.0,82.8,17.8,0.0,83.5,183066,182078.0,157383.0,139282.0,118089.0,124219.0,125449.0,112533.0,126037.0,117827.0,139899.7,124856.4
0.01,72.0,90.0,81,97,71.5,24.09,76,15.04,13.49,0,0,2,81.0,0.0,16.0,81.8,16.8,0.0,81.0,185200,183066.0,182078.0,157383.0,122150.0,143580.0,135636.0,112466.0,141241.0,126037.0,149182.1,127567.6
0.0,65.0,84.0,64,91,59.2,25.37,59,15.05,14.0,0,0,3,74.5,0.0,9.5,78.8,13.8,0.0,81.0,164490,185200.0,183066.0,182078.0,125374.0,144678.0,127285.0,112234.0,151018.0,141241.0,158189.3,129952.8
0.0,62.0,69.0,69,82,53.8,11.24,85,15.06,4.67,0,0,4,65.5,0.0,0.5,73.7,8.7,0.0,74.5,133401,164490.0,185200.0,183066.0,134942.0,121714.0,125978.0,114713.0,149906.0,151018.0,163777.3,131684.7
0.0,62.0,69.0,80,96,58.9,14.13,80,15.07,6.33,1,0,5,65.5,0.0,0.5,68.5,3.5,0.0,65.5,118807,133401.0,164490.0,185200.0,139282.0,105407.0,131007.0,106969.0,146423.0,149906.0,163557.1,132382.6
0.01,62.0,76.0,77,94,58.5,18.9,61,15.08,10.61,1,0,6,69.0,0.0,4.0,66.7,1.7,0.0,65.5,117076,118807.0,133401.0,164490.0,157383.0,104357.0,143933.0,106379.0,120480.0,146423.0,160632.1,132601.7
0.22,64.0,73.0,84,94,61.7,16.06,77,15.08,9.23,0,0,0,68.5,0.0,3.5,67.7,2.7,0.0,69.0,134552,117076.0,118807.0,133401.0,182078.0,104281.0,128641.0,119562.0,109258.0,120480.0,154874.0,132680.4
0.0,66.0,80.0,74,98,59.9,24.62,44,15.09,13.0,0,0,1,73.0,0.0,8.0,70.2,5.2,0.0,68.5,142937,134552.0,117076.0,118807.0,183066.0,118089.0,124219.0,125449.0,121816.0,109258.0,148084.6,133599.9
0.0,62.0,77.0,56,80,49.7,29.93,11,15.09,14.04,0,0,2,69.5,0.0,4.5,70.3,5.3,0.0,73.0,135297,142937.0,134552.0,117076.0,185200.0,122150.0,143580.0,135636.0,124252.0,121816.0,142351.9,134818.5
0.0,57.0,78.0,54,81,46.9,30.29,17,15.1,14.13,0,0,3,67.5,0.0,2.5,70.0,5.0,0.0,69.5,132504,135297.0,142937.0,134552.0,164490.0,125374.0,144678.0,127285.0,127685.0,124252.0,135222.9,135343.0
0.0,63.0,84.0,58,80,53.1,27.42,50,15.1,11.2,0,1,4,73.5,0.0,8.5,70.2,5.2,0.0,67.5,141117,132504.0,135297.0,142937.0,133401.0,134942.0,121714.0,125978.0,134290.0,127685.0,130653.4,135578.1
0.14,65.0,88.0,66,83,62.4,21.2,96,15.1,9.81,1,1,5,76.5,0.0,11.5,72.5,7.5,0.0,73.5,144873,141117.0,132504.0,135297.0,118807.0,139282.0,105407.0,131007.0,140428.0,134290.0,131755.7,135760.8
0.0,66.0,86.0,77,91,65.7,23.68,38,15.1,14.04,1,0,6,76.0,0.0,11.0,75.3,10.3,0.0,76.5,147051,144873.0,141117.0,132504.0,117076.0,157383.0,104357.0,143933.0,139405.0,140428.0,135479.4,136347.1
0.0,75.0,86.0,83,93,71.1,22.52,74,15.1,13.17,0,0,0,80.5,0.0,15.5,77.7,12.7,0.0,76.0,180010,147051.0,144873.0,141117.0,134552.0,182078.0,104281.0,128641.0,143250.0,139405.0,139761.6,137049.5
0.24,59.0,78.0,85,96,64.4,9.87,91,15.1,4.15,0,0,1,68.5,0.0,3.5,75.0,10.0,0.0,80.5,155375,180010.0,147051.0,144873.0,142937.0,183066.0,118089.0,124219.0,169030.0,143250.0,146255.6,138683.0
0.0,55.0,76.0,58,78,47.8,26.35,32,15.1,14.05,0,0,2,65.5,0.0,0.5,71.5,6.5,0.0,68.5,129862,155375.0,180010.0,147051.0,135297.0,185200.0,122150.0,143580.0,171255.0,169030.0,148032.4,139064.4
0.0,61.0,77.0,66,90,53.1,28.69,22,15.1,14.05,0,0,3,69.0,0.0,4.0,67.7,2.7,0.0,65.5,133803,129862.0,155375.0,180010.0,132504.0,164490.0,125374.0,144678.0,167586.0,171255.0,147256.0,139105.1
0.0,64.0,81.0,77,92,59.2,28.53,76,15.09,13.9,0,0,4,72.5,0.0,7.5,69.0,4.0,0.0,69.0,138370,133803.0,129862.0,155375.0,141117.0,133401.0,134942.0,121714.0,157504.0,167586.0,147441.6,139424.5
0.04,68.0,83.0,87,96,68.8,19.55,87,15.09,13.31,1,0,5,75.5,0.0,10.5,72.3,7.3,0.0,72.5,147001,138370.0,133803.0,129862.0,144873.0,118807.0,139282.0,105407.0,157836.0,157504.0,147049.1,139250.9
0.0,73.0,90.0,81,92,71.7,19.62,82,15.08,10.79,1,0,6,81.5,0.0,16.5,76.5,11.5,0.0,75.5,159179,147001.0,138370.0,133803.0,147051.0,117076.0,157383.0,104357.0,147406.0,157836.0,147353.1,139328.3
0.0,76.0,92.0,72,84,71.6,24.68,66,15.07,13.98,0,0,0,84.0,0.0,19.0,80.3,15.3,0.0,81.5,194131,159179.0,147001.0,138370.0,180010.0,134552.0,182078.0,104281.0,156108.0,147406.0,149085.7,140577.1
0.0,78.0,95.0,71,81,73.1,25.12,17,15.07,14.0,0,0,1,86.5,0.0,21.5,84.0,19.0,0.0,84.0,206885,194131.0,159179.0,147001.0,155375.0,142937.0,183066.0,118089.0,166276.0,156108.0,151103.0,143534.6
